budget,corr_dim_pub,density_kl,dim,diverged,epochs,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,pts_per_period,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
32000,0.19124944684169679,0.026464496591761522,3,False,200,0.001576437964104116,0.22167108952999115,1.1663073301315308,1.6020793914794922,1.1779389381408691,1.2144780158996582,1.2589843273162842,2.2421003650379132e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,32028,8000,0.0015555770217481044,20,1000,1,0.0045514756634928545,1.0616205419738058,0.32984037293129514,ExcitableCell,False,0.4656797188587195,13.0,23.2
32000,0.19124944684169679,0.048671995216360515,3,False,200,0.0014832796296104789,0.1423799842596054,1.048040509223938,2.5194146633148193,1.232357382774353,1.0432885885238647,1.3734705448150635,2.1064185320938125e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,32028,8000,0.001463835362043249,20,1000,2,0.005502620488529617,1.0563270955194828,0.32169793254834333,ExcitableCell,False,0.5015012356940056,14.0,23.14
100000,0.19124944684169679,0.015321792524812847,3,False,200,0.0008446953142993152,0.11341959983110428,1.1364420652389526,1.2285068035125732,1.128567099571228,1.233944058418274,1.426155686378479,1.3164355773369607e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,99843,8000,0.0008336025950360865,20,1000,0,0.002767225615757976,1.0218540993084573,0.31663186205048177,ExcitableCell,False,0.5015012356940056,14.0,36.61
100000,0.19124944684169679,0.04743352611510316,3,False,200,0.0011393236927688122,0.18198257684707642,1.2883803844451904,1.3806145191192627,1.161198616027832,0.9091221690177917,1.240493655204773,1.4056289928703336e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,99843,8000,0.0011240158970024145,20,1000,1,0.002486696466252786,1.0185766906625247,0.3270927611046895,ExcitableCell,False,0.5015012356940056,14.0,48.21
100000,0.19124944684169679,0.006635962618799246,3,False,200,0.001174198230728507,0.15413951873779297,1.1343966722488403,1.544668436050415,1.1990063190460205,1.0437973737716675,1.1138335466384888,1.5885499451542273e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,99843,8000,0.0011586185413289668,20,1000,2,0.002826245296622077,1.0227207149635051,0.32599249332383795,ExcitableCell,False,0.5373227525292917,15.0,55.06
1000,1.988149295653683,0.09157912829195253,6,False,200,0.025942951440811157,0.43781864643096924,1.5729621648788452,12.831554412841797,1.8425040245056152,1.3976906538009644,5.179888725280762,0.0005308452830649912,2.264479110541058,0.5684266951234997,0.30879780212584124,981,8000,0.02587190329410043,20,1000,0,0.0352004027873627,1.4116008102561424,0.45554551180167163,Hopfield,False,2.47038241700673,8.0,16.07
1000,1.988149295653683,0.0326317471872595,6,False,200,0.023200687021017075,0.37130048871040344,1.3045369386672974,1.4205089807510376,1.3667556047439575,1.236092209815979,1.442628026008606,0.00042152186459861694,2.264479110541058,0.5684266951234997,0.30879780212584124,981,8000,0.023138941085724146,20,1000,1,0.03296240363997003,1.3185344607614844,0.4245362563112998,Hopfield,False,3.7055736255100946,12.0,14.7
1000,1.988149295653683,0.028236741849161858,6,False,200,0.026189032942056656,0.3962743878364563,1.3617587089538574,1.4377774000167847,1.4276282787322998,1.22538423538208,1.5732296705245972,0.000458072348497808,2.264479110541058,0.5684266951234997,0.30879780212584124,981,8000,0.026118669785477354,20,1000,2,0.03409340974983955,1.3055138108746536,0.4272301854704419,Hopfield,False,3.0879780212584125,10.0,15.56
3000,1.988149295653683,0.1260245348352925,6,False,200,0.019778305664658546,0.3433465361595154,1.3661774396896362,1.2790179252624512,1.3195356130599976,1.2265775203704834,1.4116857051849365,0.0002664471776224673,2.264479110541058,0.5684266951234997,0.30879780212584124,2982,8000,0.01972151718568109,20,1000,0,0.030087909580761518,1.325165650202377,0.4530321551345229,Hopfield,False,3.7055736255100946,12.0,17.85
3000,1.988149295653683,0.09647209579038125,6,False,200,0.022895650938153267,0.36776846647262573,1.3100483417510986,1.3807752132415771,1.4935222864151,1.3056056499481201,1.4836474657058716,0.00031494434224441645,2.264479110541058,0.5684266951234997,0.30879780212584124,2982,8000,0.02282697344242068,20,1000,1,0.032784563265757787,1.324497518382557,0.4447189446923682,Hopfield,False,3.3967758233842535,11.0,21.79
3000,1.988149295653683,0.6439243334977632,6,False,200,0.02241654321551323,0.3574831187725067,1.3677644729614258,1.2354251146316528,1.3021445274353027,1.2682007551193237,1.3144451379776,0.00032234338647685947,2.264479110541058,0.5684266951234997,0.30879780212584124,2982,8000,0.02235585418343559,20,1000,2,0.038296601355790695,1.328110772680708,0.4829742685680589,Hopfield,False,3.0879780212584125,10.0,22.78
10000,1.988149295653683,0.014509849732737985,6,False,200,0.016924027353525162,0.2770566940307617,1.4092276096343994,1.3365569114685059,1.446965217590332,1.2712152004241943,1.3676143884658813,0.00019651627331040798,2.264479110541058,0.5684266951234997,0.30879780212584124,9957,8000,0.016878808030978132,20,1000,0,0.02283213392705885,1.3008314220989556,0.42156794650739055,Hopfield,False,4.014371427635936,13.0,23.32
10000,1.988149295653683,0.006368287668820315,6,False,200,0.017681851983070374,0.2991134822368622,1.425577998161316,1.5554882287979126,1.4571226835250854,1.2197297811508179,1.4889289140701294,0.00019031506672035904,2.264479110541058,0.5684266951234997,0.30879780212584124,9957,8000,0.01763424022075005,20,1000,1,0.03396921668255965,1.3015312632889093,0.42030774065370835,Hopfield,False,5.249562636139301,17.0,20.63
10000,1.988149295653683,0.03050283927001021,6,False,200,0.017576776444911957,0.37316370010375977,1.3169645071029663,1.4166605472564697,1.3407304286956787,1.1903914213180542,1.3775430917739868,0.00018377198604866863,2.264479110541058,0.5684266951234997,0.30879780212584124,9957,8000,0.01752732883739004,20,1000,2,0.02674483330203199,1.3098830709175806,0.44383456413780564,Hopfield,False,3.3967758233842535,11.0,19.36
32000,1.988149295653683,0.030814531657926247,6,False,200,0.015962934121489525,0.25716060400009155,1.2544984817504883,1.3555424213409424,1.3771872520446777,0.9627924561500549,1.4728617668151855,0.0001578658578218892,2.264479110541058,0.5684266951234997,0.30879780212584124,31998,8000,0.015918370684039257,20,1000,0,0.017504580739976364,1.3054593606517555,0.43230155035207884,Hopfield,False,5.867158240390983,19.0,26.33
32000,1.988149295653683,0.06985319579324317,6,False,200,0.01470436342060566,0.33124426007270813,1.2173361778259277,1.3959968090057373,1.3434123992919922,1.1008104085922241,1.3823282718658447,0.00013254162843804806,2.264479110541058,0.5684266951234997,0.30879780212584124,31998,8000,0.014662535524106577,20,1000,1,0.020391582409056173,1.284600268235933,0.4213362248406261,Hopfield,False,4.94076483401346,16.0,23.46
32000,1.988149295653683,0.017901281760046784,6,False,200,0.015618899837136269,0.2623397707939148,1.3384205102920532,1.397566318511963,1.450365424156189,1.276673436164856,1.5513595342636108,0.00015217752859462052,2.264479110541058,0.5684266951234997,0.30879780212584124,31998,8000,0.015572665639169935,20,1000,2,0.023766646445227146,1.3067979616056045,0.4315457812145895,Hopfield,False,4.631967031887618,14.999999999999998,24.06
100000,1.988149295653683,0.049829181430865864,6,False,200,0.012907563708722591,0.23678721487522125,1.1565221548080444,1.3999958038330078,1.41376793384552,0.9883612394332886,1.3514666557312012,0.00011134550382848829,2.264479110541058,0.5684266951234997,0.30879780212584124,99813,8000,0.012864775539743472,20,1000,0,0.01676360036511298,1.2792275675443434,0.4291541336958689,Hopfield,False,7.719945053146031,25.0,35.93
100000,1.988149295653683,0.033974873933759996,6,False,200,0.013459456153213978,0.15392959117889404,1.4053202867507935,1.3860057592391968,1.3958203792572021,1.0617481470108032,1.4075698852539062,0.00011817641137167811,2.264479110541058,0.5684266951234997,0.30879780212584124,99813,8000,0.013420985177957447,20,1000,1,0.019235011184646173,1.3094204890155294,0.43913000998206636,Hopfield,False,4.631967031887618,14.999999999999998,35.56
100000,1.988149295653683,0.04492440776351834,6,False,200,0.012289568781852722,0.2181175947189331,1.333183765411377,1.3281686305999756,1.3840667009353638,1.0320894718170166,1.321282982826233,0.00011177865747595206,2.264479110541058,0.5684266951234997,0.30879780212584124,99813,8000,0.012251489474201967,20,1000,2,0.015260483575136966,1.3022495445141886,0.44325844869767755,Hopfield,False,5.867158240390983,19.0,45.41
1000,1.9031345525981107,0.010177831331750039,4,False,200,0.002851447556167841,0.03974827751517296,0.7733478546142578,1.2101088762283325,1.2597413063049316,0.35882624983787537,1.3893343210220337,8.425158714089775e-06,3.0460429607933572,0.7941925747845208,0.02315669381554039,1003,8000,0.0028170818050882594,20,1000,0,0.007634278546417543,1.2800159329378422,0.5777179350369341,HyperBao,False,0.9957378340682368,43.0,15.07
1000,1.9031345525981107,0.03975607241058984,4,False,200,0.0037736911326646805,0.05170229449868202,1.011467695236206,1.3870850801467896,1.4497143030166626,0.4040980637073517,1.3734409809112549,1.126052177278325e-05,3.0460429607933572,0.7941925747845208,0.02315669381554039,1003,8000,0.003754633713276046,20,1000,1,0.009694851558438874,1.3132744891783672,0.46926172192825877,HyperBao,False,0.7873275897283734,34.0,14.52
1000,1.9031345525981107,0.020595290558212388,4,False,200,0.0028650977183133364,0.0321609266102314,0.982603132724762,1.3856538534164429,1.411932110786438,0.4034246504306793,1.3365594148635864,7.906203958555125e-06,3.0460429607933572,0.7941925747845208,0.02315669381554039,1003,8000,0.002846461718201076,20,1000,2,0.006981894326036222,1.2978337421926263,0.34506329853570306,HyperBao,False,0.6715441206506714,29.0,18.01
3000,1.9031345525981107,0.044584985664521,4,False,200,0.0025943724904209375,0.03824768215417862,0.9287434220314026,1.3574784994125366,1.3795017004013062,0.37402480840682983,1.3458061218261719,5.921286669035908e-06,3.0460429607933572,0.7941925747845208,0.02315669381554039,3004,8000,0.0025762169922253957,20,1000,0,0.0057215137732902,1.2970153978536167,0.37465602505349954,HyperBao,False,0.6947008144662117,29.999999999999996,15.41
3000,1.9031345525981107,0.023003046137892547,4,False,200,0.002171189757063985,0.026522666215896606,0.7934975028038025,1.3463491201400757,1.241201400756836,0.259863018989563,1.3895363807678223,4.947173305481556e-06,3.0460429607933572,0.7941925747845208,0.02315669381554039,3004,8000,0.0021617226472631034,20,1000,1,0.005122004733061957,1.2631741567956363,0.3454760374276809,HyperBao,False,0.6715441206506714,29.0,15.39
