direct_pair_multiplier,err_direct,err_parrot,err_rollout,horizon,kaplan_yorke_dim,lyap_max,lyap_time,n_pairs_direct,n_pairs_rollout,params_direct,params_rollout,seed,system
4,0.01838284358382225,0.02197975778819844,0.00031093115103431046,1,2.3501297618370773,0.13489555530106362,0.0034852964623135804,64000,16000,19859,19868,2,Aizawa
4,0.01700248010456562,0.022009212698713556,0.000616851553786546,2,2.3501297618370773,0.13489555530106362,0.006970592924627161,64000,16000,19859,19868,2,Aizawa
4,0.021428704261779785,0.022087322592228245,0.0012047436321154237,4,2.3501297618370773,0.13489555530106362,0.013941185849254321,64000,16000,19859,19868,2,Aizawa
4,0.031408507376909256,0.02230179238914305,0.002283106092363596,8,2.3501297618370773,0.13489555530106362,0.027882371698508643,64000,16000,19859,19868,2,Aizawa
4,0.03767475485801697,0.022842723546243084,0.004273058846592903,16,2.3501297618370773,0.13489555530106362,0.055764743397017286,64000,16000,19859,19868,2,Aizawa
4,0.05307210236787796,0.024350908561661735,0.00804376695305109,32,2.3501297618370773,0.13489555530106362,0.11152948679403457,64000,16000,19859,19868,2,Aizawa
4,0.0795208215713501,0.030713176812762574,0.014392717741429806,64,2.3501297618370773,0.13489555530106362,0.22305897358806914,64000,16000,19859,19868,2,Aizawa
4,0.17764106392860413,0.040451736271236584,0.023946955800056458,128,2.3501297618370773,0.13489555530106362,0.4461179471761383,64000,16000,19859,19868,2,Aizawa
4,0.7417899966239929,0.057696217728622066,0.046477627009153366,256,2.3501297618370773,0.13489555530106362,0.8922358943522766,64000,16000,19859,19868,2,Aizawa
4,0.9729844331741333,0.08181202298789078,0.12462300807237625,512,2.3501297618370773,0.13489555530106362,1.7844717887045531,64000,16000,19859,19868,2,Aizawa
