coverage,dataset,decorr_time,dist_shift,fit_s,kind,method,mse,n_dims,n_rows,noise_floor,nrmse,r2,seed,source,spectral_entropy
0.18056027222350576,sunspots_monthly,26,0.6848436840949146,5.23,physical,mlp,0.2164040759663423,1,2820,0.019013592348308336,0.38170412712322754,0.854301959337095,2,csv,0.9065334807412063
0.18056027222350576,sunspots_monthly,26,0.6848436840949146,10.76,physical,cnn,0.19548493845762294,1,2820,0.019013592348308336,0.3627862249364119,0.8683861549963872,2,csv,0.9065334807412063
0.18056027222350576,sunspots_monthly,26,0.6848436840949146,17.75,physical,gru,0.1978667046284025,1,2820,0.019013592348308336,0.36498960678928466,0.8667825869358033,2,csv,0.9065334807412063
1.0249713402070888,airline_passengers,30,2.9841695661685037,0.0,human,mean,3.6404178735715074,1,144,0.0490576121213508,2.919423125331389,-7.523031384719696,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,0.0,human,persistence,0.19278965662693737,1,144,0.0490576121213508,0.6718360281088356,0.5486363513349438,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,0.0,human,ridge,0.16131713144493648,1,144,0.0490576121213508,0.6145562930659133,0.6223205626530832,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,0.0,human,knn,1.3416158057114187,1,144,0.0490576121213508,1.7722929417738609,-2.141022271461446,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,0.13,human,trees,1.3023373637864712,1,144,0.0490576121213508,1.7461565409429551,-2.0490626654778663,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,1.86,human,mlp,0.6793958286940122,1,144,0.0490576121213508,1.2611968079415738,-0.5906173883620152,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,2.74,human,cnn,0.419340468822616,1,144,0.0490576121213508,0.990842925787942,0.018230296415990943,1,csv,0.8127439560118147
1.0249713402070888,airline_passengers,30,2.9841695661685037,4.77,human,gru,0.34637243154307645,1,144,0.0490576121213508,0.9005194222180429,0.1890647702080822,1,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,mean,3.6404178735715074,1,144,0.0490576121213508,2.919423125331389,-7.523031384719696,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,persistence,0.19278965662693737,1,144,0.0490576121213508,0.6718360281088356,0.5486363513349438,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,ridge,0.16131713144493648,1,144,0.0490576121213508,0.6145562930659133,0.6223205626530832,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,knn,1.3416158057114187,1,144,0.0490576121213508,1.7722929417738609,-2.141022271461446,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.13,human,trees,1.3023373637864712,1,144,0.0490576121213508,1.7461565409429551,-2.0490626654778663,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,1.79,human,mlp,0.4385165129497555,1,144,0.0490576121213508,1.01324484017768,-0.026665106146692263,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,2.75,human,cnn,0.48862103465214235,1,144,0.0490576121213508,1.0695657918327413,-0.14397098305879896,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,7.83,human,gru,0.25013689437339565,1,144,0.0490576121213508,0.7652622698180646,0.41437365839290374,0,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,mean,3.6404178735715074,1,144,0.0490576121213508,2.919423125331389,-7.523031384719696,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,persistence,0.19278965662693737,1,144,0.0490576121213508,0.6718360281088356,0.5486363513349438,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,ridge,0.16131713144493648,1,144,0.0490576121213508,0.6145562930659133,0.6223205626530832,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.0,human,knn,1.3416158057114187,1,144,0.0490576121213508,1.7722929417738609,-2.141022271461446,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,0.22,human,trees,1.3023373637864712,1,144,0.0490576121213508,1.7461565409429551,-2.0490626654778663,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,2.46,human,mlp,0.12648189109779898,1,144,0.0490576121213508,0.544171258625101,0.7038776412863734,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,4.35,human,cnn,0.8078578331869113,1,144,0.0490576121213508,1.3752729310293312,-0.8913756348220079,2,csv,0.8127439560118147
1.0249713402070888,airline_monthly,30,2.9841695661685037,8.09,human,gru,0.4332538241491574,1,144,0.0490576121213508,1.0071464521919953,-0.014343976162923155,2,csv,0.8127439560118147
0.7875818160470183,paper_sales,2,1.54755355704595,0.0,economic,mean,2.3187817676179137,1,147,0.1332344824423681,1.4113283610430158,-0.9918477426843655,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,0.0,economic,persistence,1.246018750030837,1,147,0.1332344824423681,1.0345712827487021,-0.07033773908829488,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,0.0,economic,ridge,1.304127237635216,1,147,0.1332344824423681,1.0584201840002414,-0.12025328589910478,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,0.0,economic,knn,1.8062592813141733,1,147,0.1332344824423681,1.2456274673270946,-0.5515877873597121,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,0.27,economic,trees,1.7049890159294137,1,147,0.1332344824423681,1.210204945055532,-0.4645960090368637,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,3.04,economic,mlp,2.5625875977668073,1,147,0.1332344824423681,1.4836705983061957,-1.2012784442782651,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,4.85,economic,cnn,3.8327915333658997,1,147,0.1332344824423681,1.814494807356123,-2.2923914059223334,1,csv,0.8900438596926686
0.7875818160470183,paper_sales,2,1.54755355704595,7.85,economic,gru,1.2934957887111085,1,147,0.1332344824423681,1.0540971521390199,-0.1111208061475919,1,csv,0.8900438596926686
0.3769047584180112,pollution_beijing,59,0.38254050293172154,0.0,sensor,mean,1.3159268524931058,12,41757,0.07177130291315795,1.1459018067290023,-0.31309095066479165,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,0.0,sensor,persistence,0.07533407666892337,12,41757,0.07177130291315795,0.27417462899530626,0.9248282728152861,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,0.04,sensor,ridge,0.060012444045830615,12,41757,0.07177130291315795,0.24471026460920756,0.9401168863948917,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,2.69,sensor,knn,0.27377553642464486,12,41757,0.07177130291315795,0.5226715351077891,0.7268144663880672,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,32.88,sensor,trees,0.11303448459699493,12,41757,0.07177130291315795,0.3358435475890394,0.8872091115428087,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,99.88,sensor,mlp,0.05747103040968269,12,41757,0.07177130291315795,0.23947270589528064,0.9426528231311924,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,175.86,sensor,cnn,0.04788295477968418,12,41757,0.07177130291315795,0.21858582781314986,0.95222023587924,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,295.18,sensor,gru,0.06825721831929263,12,41757,0.07177130291315795,0.2609791560492082,0.931889880107843,0,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,0.0,sensor,mean,1.3159268524931058,12,41757,0.07177130291315795,1.1459018067290023,-0.31309095066479165,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,0.0,sensor,persistence,0.07533407666892337,12,41757,0.07177130291315795,0.27417462899530626,0.9248282728152861,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,0.03,sensor,ridge,0.060012444045830615,12,41757,0.07177130291315795,0.24471026460920756,0.9401168863948917,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,3.97,sensor,knn,0.27377553642464486,12,41757,0.07177130291315795,0.5226715351077891,0.7268144663880672,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,33.66,sensor,trees,0.11590693940726088,12,41757,0.07177130291315795,0.34008403807572374,0.8843428470461097,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,104.14,sensor,mlp,0.06984025506760017,12,41757,0.07177130291315795,0.26398815333397346,0.9303102548993185,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,186.29,sensor,cnn,0.05135089070695687,12,41757,0.07177130291315795,0.2263630412339896,0.9487597735632991,2,csv,0.7189409193480875
0.3769047584180112,pollution_beijing,59,0.38254050293172154,319.66,sensor,gru,0.07828605897689928,12,41757,0.07177130291315795,0.27949480816745587,0.921882652207437,2,csv,0.7189409193480875
0.3156221228541314,abalone,6,0.05061977420990683,0.0,biological,mean,0.9369793444524743,8,4176,0.08163285907721704,1.0017462358013498,-0.0034955209421736466,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,0.0,biological,persistence,0.7786047540580441,8,4176,0.08163285907721704,0.9131691607843168,0.16612208379246662,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,0.0,biological,ridge,0.5936061948141431,8,4176,0.08163285907721704,0.797337009494933,0.36425369328967716,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,0.02,biological,knn,0.6270313656242841,8,4176,0.08163285907721704,0.8194780844256044,0.3284556691461419,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,13.29,biological,trees,0.5582519432824099,8,4176,0.08163285907721704,0.7732284632489681,0.4021177436216392,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,11.81,biological,mlp,0.7985801751938785,8,4176,0.08163285907721704,0.9248088412008502,0.14472860723674075,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,16.42,biological,cnn,0.8766392206038236,8,4176,0.08163285907721704,0.9689539983278183,0.06112814912453435,1,csv,0.9538255747113675
0.3156221228541314,abalone,6,0.05061977420990683,31.47,biological,gru,0.8857749508160765,8,4176,0.08163285907721704,0.9739897980474704,0.051343873299447784,1,csv,0.9538255747113675
0.5773348841420289,auto_imports,3,0.1972659657605896,0.0,engineering,mean,0.7446999213159945,11,200,0.29708067338357674,1.0277369789392716,-0.056243297879220666,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.0,engineering,persistence,0.6659429514665021,11,200,0.29708067338357674,0.9718737283266636,0.05546145618843046,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.0,engineering,ridge,0.9397458793294446,11,200,0.29708067338357674,1.1545069301146635,-0.33288625168278485,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.01,engineering,knn,0.6469429391327001,11,200,0.29708067338357674,0.9579091413848795,0.08241007685128299,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,4.22,engineering,trees,0.7022408683080007,11,200,0.29708067338357674,0.9980088199497209,0.003978395302565496,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,3.54,engineering,mlp,0.8259932184273832,11,200,0.29708067338357674,1.0823795293090592,-0.17154544546730066,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,6.73,engineering,cnn,1.058129533773167,11,200,0.29708067338357674,1.2250695556472362,-0.5007954161737167,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,9.36,engineering,gru,1.3921541758819231,11,200,0.29708067338357674,1.4051898249035177,-0.9745584440123787,0,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.0,engineering,mean,0.7446999213159945,11,200,0.29708067338357674,1.0277369789392716,-0.056243297879220666,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.0,engineering,persistence,0.6659429514665021,11,200,0.29708067338357674,0.9718737283266636,0.05546145618843046,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.0,engineering,ridge,0.9397458793294446,11,200,0.29708067338357674,1.1545069301146635,-0.33288625168278485,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,0.01,engineering,knn,0.6469429391327001,11,200,0.29708067338357674,0.9579091413848795,0.08241007685128299,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,3.88,engineering,trees,0.7022408683080007,11,200,0.29708067338357674,0.9980088199497209,0.003978395302565496,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,3.14,engineering,mlp,0.763335580727726,11,200,0.29708067338357674,1.040516765589629,-0.08267513947310312,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,4.95,engineering,cnn,1.0593275419455033,11,200,0.29708067338357674,1.225762867814214,-0.5024946081121267,2,csv,0.9426736132997297
0.5773348841420289,auto_imports,3,0.1972659657605896,9.17,engineering,gru,1.3061163286750577,11,200,0.29708067338357674,1.3610756318039925,-0.8525268754906374,2,csv,0.9426736132997297
0.07701417480942697,banknote,2,0.8251768870619196,0.0,sensor,mean,1.6551419970351775,5,1371,0.20339380894020428,1.1744099078413714,-0.3792386316359788,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,0.0,sensor,persistence,0.7308476277201261,5,1371,0.20339380894020428,0.7803968326148555,0.39098078364470124,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,0.01,sensor,ridge,0.3703652814452956,5,1371,0.20339380894020428,0.555542401086976,0.6913726405945175,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,0.03,sensor,knn,0.05485794587411879,5,1371,0.20339380894020428,0.2138069646811924,0.9542865818538153,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,8.34,sensor,trees,0.04577246073601941,5,1371,0.20339380894020428,0.19530088336972737,0.9618575649550042,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,3.82,sensor,mlp,0.026302925758104546,5,1371,0.20339380894020428,0.14804853247565622,0.9780816320318045,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,6.09,sensor,cnn,0.0572995883333141,5,1371,0.20339380894020428,0.21851327602045817,0.952251948202807,1,csv,0.9506349588657862
0.07701417480942697,banknote,2,0.8251768870619196,15.29,sensor,gru,0.03697103009247302,5,1371,0.20339380894020428,0.17552252295735127,0.969191843934686,1,csv,0.9506349588657862
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.0,biomedical,mean,0.8832949156416171,9,698,0.3711903894763729,1.0445892775561059,-0.09116675878518721,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.0,biomedical,persistence,1.3837604911803258,9,698,0.3711903894763729,1.30744419630337,-0.7094103264473652,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.0,biomedical,ridge,0.9181452149669012,9,698,0.3711903894763729,1.0649970036475305,-0.13421861777821786,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.01,biomedical,knn,0.8782488000699087,9,698,0.3711903894763729,1.0416012222869488,-0.08493310626966588,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,12.08,biomedical,trees,1.022254383011123,9,698,0.3711903894763729,1.123756428010528,-0.26282850949498116,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,4.2,biomedical,mlp,1.4832196906579764,9,698,0.3711903894763729,1.3536158763261106,-0.8322759406421043,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,9.26,biomedical,cnn,1.7809275178861164,9,698,0.3711903894763729,1.4832549983653824,-1.200045390175891,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,12.84,biomedical,gru,1.9803855045782814,9,698,0.3711903894763729,1.564110990684667,-1.4464431911805709,0,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.0,biomedical,mean,0.8832949156416171,9,698,0.3711903894763729,1.0445892775561059,-0.09116675878518721,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.0,biomedical,persistence,1.3837604911803258,9,698,0.3711903894763729,1.30744419630337,-0.7094103264473652,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.0,biomedical,ridge,0.9181452149669012,9,698,0.3711903894763729,1.0649970036475305,-0.13421861777821786,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,0.01,biomedical,knn,0.8782488000699087,9,698,0.3711903894763729,1.0416012222869488,-0.08493310626966588,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,11.75,biomedical,trees,1.022254383011123,9,698,0.3711903894763729,1.123756428010528,-0.26282850949498116,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,4.43,biomedical,mlp,1.380478559459178,9,698,0.3711903894763729,1.3058928115480102,-0.705356035252767,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,8.52,biomedical,cnn,1.818007794195791,9,698,0.3711903894763729,1.4986167028004798,-1.2458520219125817,2,csv,0.9746720391168353
0.373862546090721,bc_wisconsin,1,0.2710459269220472,13.76,biomedical,gru,1.5383193293128063,9,698,0.3711903894763729,1.3785291272580378,-0.9003425546988071,2,csv,0.9746720391168353
0.9082275355253853,ecoli,9,0.703402411022918,0.0,biological,mean,1.5559620302570307,7,335,0.16781086809348117,1.1508418552774868,-0.3244369758585277,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,0.0,biological,persistence,0.8509795999396169,7,335,0.16781086809348117,0.8510904661910259,0.2756450183587421,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,0.0,biological,ridge,2.076279688354353,7,335,0.16781086809348117,1.3294104209158386,-0.7673320672396273,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,0.01,biological,knn,1.6753235803554465,7,335,0.16781086809348117,1.1941681992369084,-0.42603768806872044,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,5.22,biological,trees,1.5323651275715742,7,335,0.16781086809348117,1.142081985021358,-0.30435126051032513,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,4.13,biological,mlp,2.641147161233596,7,335,0.16781086809348117,1.4993825465726307,-1.2481480209666271,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,8.21,biological,cnn,2.4284462580851676,7,335,0.16781086809348117,1.4377401454097258,-1.0670967257227795,1,csv,0.9476041691857681
0.9082275355253853,ecoli,9,0.703402411022918,12.82,biological,gru,11.874043709392453,7,335,0.16781086809348117,3.179182599099985,-9.107201998420136,1,csv,0.9476041691857681
0.7415790960916657,german_credit,1,0.08274687394037525,0.0,economic,mean,1.0230875131903578,8,999,0.5704684888496832,1.003759029821426,-0.007532189948050494,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,0.0,economic,persistence,1.9758645984369194,8,999,0.5704684888496832,1.3949275867812756,-0.945822972363433,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,0.0,economic,ridge,1.1176284936279035,8,999,0.5704684888496832,1.0491118822760725,-0.10063574153284383,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,0.01,economic,knn,1.1396798305978868,8,999,0.5704684888496832,1.0594110644572818,-0.1223518034945108,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,17.68,economic,trees,1.1702518421314294,8,999,0.5704684888496832,1.073526426865866,-0.1524589891793937,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,5.23,economic,mlp,1.773673658226423,8,999,0.5704684888496832,1.321630130797973,-0.7467062026330673,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,8.81,economic,cnn,2.254239258257501,8,999,0.5704684888496832,1.4899547449637738,-1.2199651420400643,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,15.81,economic,gru,2.018418250617794,8,999,0.5704684888496832,1.4098686556944826,-0.9877296263097675,0,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,0.0,economic,mean,1.0230875131903578,8,999,0.5704684888496832,1.003759029821426,-0.007532189948050494,2,csv,0.9784807828924358
0.7415790960916657,german_credit,1,0.08274687394037525,0.0,economic,persistence,1.9758645984369194,8,999,0.5704684888496832,1.3949275867812756,-0.945822972363433,2,csv,0.9784807828924358
