density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,max_deviation_ratio,n_params,n_train,noise,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
5.936631662972445,3,False,0.22897914052009583,0.3918556571006775,1.0643577575683594,nan,1.3642297983169556,1.0035330057144165,nan,0.06435923385620117,0.00732698039035783,0.008995333825242308,0.715209424495697,9987,8000,0.2,0.23042357857239623,0.4015281667870636,1.0269714021464915,0.026986001475726926,3.0,0.8658748633744356,1.6970694763905085,0.026986001475726926,3.0,200,0,0.4563907051630393,1.065216183669088,0.9169856901073636,CoevolvingPredatorPrey,False,0.08995333825242308,10.0,23.08
5.192034093933227,3,False,0.23189474642276764,0.37465745210647583,1.0984432697296143,nan,1.4241422414779663,1.0236345529556274,nan,0.06452597057819366,0.00732698039035783,0.008995333825242308,0.7067994475364685,9987,8000,0.2,0.2333943895143471,0.4015281667870636,1.0269714021464915,0.026986001475726926,3.0,0.8658748633744356,1.6970694763905085,0.026986001475726926,3.0,200,1,0.4668173907854791,1.0806478519206575,0.8850928193905842,CoevolvingPredatorPrey,False,0.09894867207766539,11.0,18.11
4.950746959233525,3,False,0.2303568720817566,0.3891706168651581,1.1057853698730469,nan,1.3960990905761719,1.0069031715393066,nan,0.06454462498426437,0.00732698039035783,0.008995333825242308,0.7022812366485596,9987,8000,0.2,0.2318308807083644,0.4015281667870636,1.0269714021464915,0.026986001475726926,3.0,0.8658748633744356,1.6970694763905085,0.026986001475726926,3.0,200,2,0.4630920959440894,0.9544477676450015,0.8941651502893174,CoevolvingPredatorPrey,False,0.08995333825242308,10.0,17.59
0.8046887503071228,3,False,0.24532946944236755,0.4064387381076813,0.8968902230262756,nan,1.0653948783874512,0.9096601009368896,nan,0.062312750220298765,0.012532796124563227,0.016943087080797024,0.5087230801582336,9987,8000,0.2,0.24121054801567227,0.5419377134730257,1.1016177995132483,0.05082926124239107,3.0,1.057976484930844,0.9343279563514668,0.016943087080797024,1.0,200,0,0.4680310342444856,0.9546855290707231,0.8380691134353858,HastingsPowell,False,0.15248778372717323,9.0,18.14
0.871411039010119,3,False,0.24568778276443481,0.40298694372177124,0.9090755581855774,nan,1.2258927822113037,0.8254789710044861,nan,0.061974913030862805,0.012532796124563227,0.016943087080797024,0.5113884210586548,9987,8000,0.2,0.24154157039230187,0.5419377134730257,1.1016177995132483,0.05082926124239107,3.0,1.057976484930844,0.9343279563514668,0.016943087080797024,1.0,200,1,0.4865828174711518,1.001621479897289,0.7277036693582897,HastingsPowell,False,0.15248778372717323,9.0,17.56
0.7983151557749414,3,False,0.24812756478786469,0.44925639033317566,1.0057021379470825,nan,0.873297393321991,0.9628415107727051,nan,0.0620878466963768,0.012532796124563227,0.016943087080797024,0.5073805451393127,9987,8000,0.2,0.24394571425466388,0.5419377134730257,1.1016177995132483,0.05082926124239107,3.0,1.057976484930844,0.9343279563514668,0.016943087080797024,1.0,200,2,0.4873298730043974,0.8932057159715803,0.9021918870719651,HastingsPowell,False,0.10165852248478215,6.0,18.82
5.867030863701129,3,False,0.2399575114250183,0.5328242778778076,1.3868799209594727,nan,1.302544355392456,0.9755858182907104,nan,0.05815811622142792,0.03621509684991421,0.018013389173147328,0.15468932688236237,9987,8000,0.2,0.2281929563418646,0.48674612229696884,1.5101213351278693,0.05404016751944198,3.0,1.0456120626322873,1.5082711277975986,0.018013389173147328,1.0,200,0,0.4440512076478238,0.9037914665436941,1.1042293213793368,ItikBanksTumor,False,0.14410711338517862,8.0,20.56
5.885196582373514,3,False,0.24152906239032745,0.4819518029689789,1.3833699226379395,nan,1.299004316329956,0.961232602596283,nan,0.0582286376953125,0.03621509684991421,0.018013389173147328,0.15383394062519073,9987,8000,0.2,0.2297355574578149,0.48674612229696884,1.5101213351278693,0.05404016751944198,3.0,1.0456120626322873,1.5082711277975986,0.018013389173147328,1.0,200,1,0.43886904936416543,0.9007274378287874,1.1052159407550166,ItikBanksTumor,False,0.14410711338517862,8.0,17.71
5.736643891256439,3,False,0.24062347412109375,0.5265517830848694,1.379734754562378,nan,1.295447826385498,0.9526951909065247,nan,0.05823997649550438,0.03621509684991421,0.018013389173147328,0.15205982327461243,9987,8000,0.2,0.2288687888781749,0.48674612229696884,1.5101213351278693,0.05404016751944198,3.0,1.0456120626322873,1.5082711277975986,0.018013389173147328,1.0,200,2,0.44089558320938144,0.9001134407244801,1.134134676344599,ItikBanksTumor,False,0.14410711338517862,8.0,17.21
5.488921898926013,3,False,0.1881713718175888,0.2923620343208313,0.9743519425392151,nan,1.2815914154052734,1.107177972793579,nan,0.04927336901426315,0.0757060839542753,0.008321360394640761,0.0600256621837616,9987,8000,0.2,0.22051910299793384,0.3711640964978426,1.337109870738295,0.06657088315712609,8.0,0.4873051488903286,1.595102420175938,0.04160680197320381,5.0,200,0,0.581238302774696,0.8220889746290246,2.3273502990347272,KawczynskiStrizhak,False,0.14146312670889294,17.0,19.85
5.488921898926013,3,False,0.18901453912258148,0.2916613221168518,0.9758219718933105,nan,1.2833162546157837,1.1060526371002197,nan,0.049344187647104264,0.0757060839542753,0.008321360394640761,0.06144256517291069,9987,8000,0.2,0.22150872781618344,0.3711640964978426,1.337109870738295,0.06657088315712609,8.0,0.4873051488903286,1.595102420175938,0.04160680197320381,5.0,200,1,0.5836300980544503,0.8202502034619898,2.353927412643382,KawczynskiStrizhak,False,0.14146312670889294,17.0,17.29
5.488921898926013,3,False,0.18856240808963776,0.2948596775531769,0.9755105376243591,nan,1.283239722251892,1.1064462661743164,nan,0.04938670054078102,0.0757060839542753,0.008321360394640761,0.06043057143688202,9987,8000,0.2,0.22096812260955043,0.3711640964978426,1.337109870738295,0.06657088315712609,8.0,0.4873051488903286,1.595102420175938,0.04160680197320381,5.0,200,2,0.5824420273334617,0.8190757658114549,2.3920245458213576,KawczynskiStrizhak,False,0.14146312670889294,17.0,17.6
