density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,max_deviation_ratio,n_params,n_train,noise,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
6.725674068013842,3,False,0.24963892996311188,0.4913325607776642,1.2315828800201416,nan,1.0907548666000366,1.2168902158737183,nan,0.06585510751605034,0.13100182470690253,0.02650035911995931,0.15983395278453827,9987,8000,0.2,0.24879554993740188,0.47265344032680534,1.2574585732287789,0.10600143647983724,4.0,1.3310950467043048,1.1938600885128123,0.02650035911995931,1.0,200,1,0.5283868822333211,1.190707601272734,1.3133865730201972,SprottH,False,0.15900215471975587,6.0,16.95
7.5013416392323995,3,False,0.2494899481534958,0.49352023005485535,1.2314581871032715,nan,1.0868501663208008,1.185490608215332,nan,0.06558463436365128,0.13100182470690253,0.02650035911995931,0.15920190513134003,9987,8000,0.2,0.24860003594598234,0.47265344032680534,1.2574585732287789,0.10600143647983724,4.0,1.3310950467043048,1.1938600885128123,0.02650035911995931,1.0,200,2,0.523825325016341,1.1640994366155357,1.373189144682363,SprottH,False,0.15900215471975587,6.0,16.96
7.4709505079316045,3,False,0.24481478333473206,0.4077167809009552,1.4641913175582886,nan,1.4348512887954712,1.347609281539917,nan,0.06658780506253242,0.14945341784639976,0.012717738591639386,0.26417866349220276,9987,8000,0.2,0.25316146899515607,0.41436236082719996,1.4722648206064306,0.10174190873311509,8.0,1.0215339491430135,1.5442724261622238,0.025435477183278772,2.0,200,0,0.5747724674147452,1.6107337006875384,1.0812900756917083,NewtonLiepnik,False,0.11445964732475447,9.0,17.4
7.839168411502013,3,False,0.24468527734279633,0.3954707980155945,1.385092854499817,nan,1.3865916728973389,1.2724664211273193,nan,0.06662070772051812,0.14945341784639976,0.012717738591639386,0.15102966129779816,9987,8000,0.2,0.2530151134390336,0.41436236082719996,1.4722648206064306,0.10174190873311509,8.0,1.0215339491430135,1.5442724261622238,0.025435477183278772,2.0,200,1,0.5791381182944968,1.3504075216832032,1.2126066551724735,NewtonLiepnik,False,0.12717738591639385,10.0,16.94
7.910593474560543,3,False,0.24675273895263672,0.4186260402202606,1.3792150020599365,nan,1.156070351600647,1.1952167749404907,nan,0.06669418853521347,0.14945341784639976,0.012717738591639386,0.15263934433460236,9987,8000,0.2,0.2551665347607078,0.41436236082719996,1.4722648206064306,0.10174190873311509,8.0,1.0215339491430135,1.5442724261622238,0.025435477183278772,2.0,200,2,0.5802158620192359,1.2876141206613267,1.1871895178844676,NewtonLiepnik,False,0.11445964732475447,9.0,17.03
7.278585658954132,3,False,0.2566136419773102,0.47809073328971863,1.3129180669784546,nan,1.2808926105499268,1.1042654514312744,nan,0.06464572310447693,0.1936356650629198,0.011757751218285551,0.17982660233974457,9987,8000,0.2,0.2418802060556804,0.4752536058985673,1.294222377714864,0.011757751218285551,1.0,0.984393300630452,1.4762873561472134,0.03527325365485665,3.0,200,0,0.5144988733820556,1.3562900164948768,1.3861103407771551,Rucklidge,False,0.10581976096456996,9.0,17.09
7.516129920879784,3,False,0.2556507885456085,0.46820133924484253,1.2788662910461426,nan,1.2272181510925293,1.1094530820846558,nan,0.06457648128271103,0.1936356650629198,0.011757751218285551,0.17941191792488098,9987,8000,0.2,0.2409739735171396,0.4752536058985673,1.294222377714864,0.011757751218285551,1.0,0.984393300630452,1.4762873561472134,0.03527325365485665,3.0,200,1,0.5064797744318342,1.3906541847566332,1.4771017424445947,Rucklidge,False,0.10581976096456996,9.0,17.05
7.289038810627898,3,False,0.2557665705680847,0.4700144827365875,1.3580135107040405,nan,1.2566360235214233,1.0878663063049316,nan,0.06479021918773652,0.1936356650629198,0.011757751218285551,0.17969737946987152,9987,8000,0.2,0.2410651806929081,0.4752536058985673,1.294222377714864,0.011757751218285551,1.0,0.984393300630452,1.4762873561472134,0.03527325365485665,3.0,200,2,0.4983703885693614,1.3385673231144517,1.4747508964573026,Rucklidge,False,0.10581976096456996,9.0,16.89
2.84364683188543,3,False,0.2320631742477417,0.28909972310066223,0.9968825578689575,nan,0.9945560097694397,0.7122204303741455,nan,0.06905043941736222,0.2541443669572464,0.005935795834653447,0.4345132112503052,9987,8000,0.2,0.23714768886479784,0.3522362247217952,1.233850198377004,0.07716534585049481,13.0,0.6035990379971654,1.1061807289012398,0.029678979173267235,5.0,200,0,0.38942362121289387,0.9010883591477716,0.8706668067998633,RabinovichFabrikant,False,0.13652330419702927,22.999999999999996,17.34
2.8442348911762836,3,False,0.23114386200904846,0.31106480956077576,1.0810465812683105,nan,1.2813308238983154,0.8109629154205322,nan,0.06884757816791534,0.2541443669572464,0.005935795834653447,0.4408782720565796,9987,8000,0.2,0.2361583698218147,0.3522362247217952,1.233850198377004,0.07716534585049481,13.0,0.6035990379971654,1.1061807289012398,0.029678979173267235,5.0,200,1,0.38416575824800336,1.0444314888075024,1.2885434658683927,RabinovichFabrikant,False,0.10684432502376204,18.0,17.74
