density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,noise,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
0.030911509637898058,3,False,0.013423455879092216,0.019950373098254204,0.09593607485294342,nan,0.25984007120132446,0.038280487060546875,nan,0.0002011357907904312,0.010464383779400952,0.0006139767894887921,9987,8000,0.01,0.013444276911689984,0.03315536867716631,0.07589661326023178,0.12279535789775842,200.0,0.7680951679088656,1.0403471849070836,0.0030698839474439603,5.0,200,0,0.037486066789077024,0.14338631270772587,0.7477812376959742,NoseHoover,True,0.12279535789775842,200.0,22.21
0.0590085713795922,3,False,0.013526164926588535,0.020953042432665825,0.1837792843580246,nan,0.40048226714134216,0.06913179159164429,nan,0.0002017204767325893,0.010464383779400952,0.0006139767894887921,9987,8000,0.01,0.013544566815195946,0.03315536867716631,0.07589661326023178,0.12279535789775842,200.0,0.7680951679088656,1.0403471849070836,0.0030698839474439603,5.0,200,1,0.03771140226088373,0.18796154002013177,0.7376130195422282,NoseHoover,False,0.12218138110826962,199.0,17.14
0.05339335523386304,3,False,0.013446193188428879,0.02351686917245388,0.127944216132164,nan,0.3599017262458801,0.048198096454143524,nan,0.00020164066087454557,0.010464383779400952,0.0006139767894887921,9987,8000,0.01,0.01346889520100543,0.03315536867716631,0.07589661326023178,0.12279535789775842,200.0,0.7680951679088656,1.0403471849070836,0.0030698839474439603,5.0,200,2,0.037381656861785205,0.19528990034141108,0.6907300380109462,NoseHoover,True,0.12279535789775842,200.0,17.66
0.15350445697998497,3,False,0.013172123581171036,0.018507320433855057,0.12423789501190186,nan,0.16630339622497559,0.059857744723558426,nan,0.0001982912844978273,0.023218704376506836,0.002537804388352197,9987,8000,0.01,0.013267299228842832,0.02918417179564158,0.040455127139701064,0.5075608776704394,200.00000000000003,0.7997252867691395,0.26432431016849683,0.012689021941760985,5.0,200,0,0.05040895157992061,0.2124352473244452,0.5005198579319257,SprottI,True,0.5075608776704394,200.00000000000003,19.42
0.16366061070273857,3,False,0.013224102556705475,0.0182841457426548,0.12193115055561066,nan,0.18931514024734497,0.06061631441116333,nan,0.00019945273653138428,0.023218704376506836,0.002537804388352197,9987,8000,0.01,0.013319398835542302,0.02918417179564158,0.040455127139701064,0.5075608776704394,200.00000000000003,0.7997252867691395,0.26432431016849683,0.012689021941760985,5.0,200,1,0.05042475540729863,0.22001904254985163,0.4771093942712467,SprottI,True,0.5075608776704394,200.00000000000003,18.62
0.1585219554139533,3,False,0.013207909651100636,0.019359871745109558,0.14110541343688965,nan,0.21048519015312195,0.07592891156673431,nan,0.0001989485068479553,0.023218704376506836,0.002537804388352197,9987,8000,0.01,0.013303093788640858,0.02918417179564158,0.040455127139701064,0.5075608776704394,200.00000000000003,0.7997252867691395,0.26432431016849683,0.012689021941760985,5.0,200,2,0.0512229307948599,0.24824188070082645,0.43965269493371784,SprottI,True,0.5075608776704394,200.00000000000003,17.08
0.025095085006848955,3,False,0.013277081772685051,0.021234847605228424,0.2106524258852005,nan,0.42740389704704285,0.11191509664058685,nan,0.00020830345002468675,0.06012563518102038,0.0018284806914900108,9987,8000,0.01,0.014848129532016882,0.028755188426941688,0.15496517134667873,0.3656961382980022,200.0,0.5456264176359075,1.5043719028713136,0.012799364840430075,7.0,200,0,0.031380601972484955,0.2642441566726579,0.668397671711516,Bouali,False,0.2669581809575416,146.0,18.65
0.7006941626342001,3,False,0.013467642478644848,0.02005164884030819,0.31646737456321716,nan,0.5463365912437439,0.10095389187335968,nan,0.00020674293348565698,0.06012563518102038,0.0018284806914900108,9987,8000,0.01,0.015054644487722554,0.028755188426941688,0.15496517134667873,0.3656961382980022,200.0,0.5456264176359075,1.5043719028713136,0.012799364840430075,7.0,200,1,0.03231329111360112,0.2613460102408532,1.650378309827459,Bouali,False,0.18650503053198111,102.0,17.49
0.08877200408187243,3,False,0.013488877564668655,0.019779814407229424,0.3560154139995575,nan,0.3984055817127228,0.08554068952798843,nan,0.00020551994547713548,0.06012563518102038,0.0018284806914900108,9987,8000,0.01,0.01507751631733119,0.028755188426941688,0.15496517134667873,0.3656961382980022,200.0,0.5456264176359075,1.5043719028713136,0.012799364840430075,7.0,200,2,0.031442448018245986,0.2343027635032078,0.6261902182644419,Bouali,False,0.1846765498404911,101.0,17.11
0.5095826831776246,3,False,0.01287990715354681,0.01996416412293911,0.29564401507377625,nan,0.5943455100059509,0.24993377923965454,nan,0.0001933624461526051,0.08785190282162628,0.010472825335366068,9987,8000,0.01,0.01273639312495572,0.029188088146502176,0.22817000970387782,1.6547064029878387,158.0,0.8697350673709011,0.6754215685569799,0.04189130134146427,4.0,200,0,0.026875679652673064,0.3524262528345518,0.720892484935589,SprottJerk,False,1.3091031669207585,125.0,17.14
0.49912844879752166,3,False,0.012856765650212765,0.019421298056840897,0.3017736077308655,nan,0.6021459102630615,0.251465380191803,nan,0.0001934705467429012,0.08785190282162628,0.010472825335366068,9987,8000,0.01,0.012713243573863357,0.029188088146502176,0.22817000970387782,1.6547064029878387,158.0,0.8697350673709011,0.6754215685569799,0.04189130134146427,4.0,200,1,0.026730597099230608,0.3567631638364505,0.7289843733630867,SprottJerk,False,1.3091031669207585,125.0,16.84
0.5349706482239994,3,False,0.01305431593209505,0.020431801676750183,0.2945539057254791,nan,0.5998561978340149,0.2548450529575348,nan,0.00019539310038089753,0.08785190282162628,0.010472825335366068,9987,8000,0.01,0.012907899172324011,0.029188088146502176,0.22817000970387782,1.6547064029878387,158.0,0.8697350673709011,0.6754215685569799,0.04189130134146427,4.0,200,2,0.027321834897854818,0.34982853223584515,0.7192424005873462,SprottJerk,False,1.3195759922561245,126.0,16.97
0.012970271331607351,3,False,0.01308447401970625,0.015517220832407475,0.26476210355758667,nan,0.39030906558036804,0.07704576104879379,nan,0.00020016641856636852,0.09661415277799693,0.006775840376779259,9987,8000,0.01,0.013389391531474804,0.03381623713102782,0.17696348875605722,1.3551680753558517,200.0,0.8279333889955325,0.9093468410063863,0.027103361507117035,4.0,200,0,0.037331474389960095,0.23082675923095186,0.9070362506986598,SprottR,True,1.3551680753558517,200.0,17.14
0.11893565411581897,3,False,0.01307007297873497,0.016422640532255173,0.2783440351486206,nan,0.2842797040939331,0.08691494166851044,nan,0.00020203990896698086,0.09661415277799693,0.006775840376779259,9987,8000,0.01,0.013373950559684674,0.03381623713102782,0.17696348875605722,1.3551680753558517,200.0,0.8279333889955325,0.9093468410063863,0.027103361507117035,4.0,200,1,0.037631582504836954,0.21654578514484796,0.5620389073529365,SprottR,True,1.3551680753558517,200.0,17.56
