density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,noise,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
0.12744749580969375,3,False,0.001972840866073966,0.011689900420606136,0.15060284733772278,nan,0.645255982875824,0.1368018537759781,nan,5.565121486142743e-06,0.00732698039035783,0.008995333825242308,9987,8000,0.0,0.002010811824344307,0.022919926685132753,0.19962033252472008,1.7990667650484615,200.0,0.8320840687456578,1.7236738459240706,0.03598133530096923,4.0,200,0,0.0038823877841134957,0.20861269884898898,0.38638796204770154,CoevolvingPredatorPrey,False,0.5936920324659923,66.0,20.94
1.211440671786026,3,False,0.002336943056434393,0.009325804188847542,0.567032516002655,nan,1.939710259437561,0.14780093729496002,nan,7.047136285109445e-06,0.00732698039035783,0.008995333825242308,9987,8000,0.0,0.0023830909948136026,0.022919926685132753,0.19962033252472008,1.7990667650484615,200.0,0.8320840687456578,1.7236738459240706,0.03598133530096923,4.0,200,1,0.00402929321196588,0.3437119617103004,1.0844536012017196,CoevolvingPredatorPrey,False,0.58469669864075,65.0,17.01
1.2375664291952682,3,False,0.0023360976483672857,0.0095796724781394,15.328946113586426,nan,45.54182434082031,4.895615100860596,nan,6.1117626091800045e-06,0.00732698039035783,0.008995333825242308,9987,8000,0.0,0.002381720504119513,0.022919926685132753,0.19962033252472008,1.7990667650484615,200.0,0.8320840687456578,1.7236738459240706,0.03598133530096923,4.0,200,2,0.006843173342953497,0.46516144209037236,3.1432812187746584,CoevolvingPredatorPrey,False,0.17990667650484615,20.0,17.26
0.19225766573810324,6,False,0.002142093377187848,0.015508433803915977,0.21216881275177002,nan,0.5806389451026917,0.05222221091389656,nan,4.658405730879167e-06,0.010172128409635746,0.020823364067365336,9957,8000,0.0,0.0021103512965703892,0.06529113943176754,0.8041483987420471,1.5201055769176695,73.0,0.7390689736058298,1.411175249302901,0.08329345626946134,4.0,200,0,0.002197429002313339,0.17541534438429157,1.0896082783986218,CellCycle,False,2.644567236555398,127.00000000000001,18.23
0.03151218805398585,6,False,0.0018700791988521814,0.016818691045045853,0.20204882323741913,nan,0.4807538390159607,0.055728089064359665,nan,3.326870464661624e-06,0.010172128409635746,0.020823364067365336,9957,8000,0.0,0.0018558295198622037,0.06529113943176754,0.8041483987420471,1.5201055769176695,73.0,0.7390689736058298,1.411175249302901,0.08329345626946134,4.0,200,1,0.00236258819533712,0.16078264001317283,0.6032423709821242,CellCycle,False,3.227621430441627,155.0,18.15
0.01474130783436129,6,False,0.0016770994989201427,0.010959021747112274,0.23068921267986298,nan,0.8211104273796082,0.04781673476099968,nan,3.702706944750389e-06,0.010172128409635746,0.020823364067365336,9957,8000,0.0,0.0016559521132638024,0.06529113943176754,0.8041483987420471,1.5201055769176695,73.0,0.7390689736058298,1.411175249302901,0.08329345626946134,4.0,200,2,0.002091899942332772,0.20497362697310278,0.7140163184281066,CellCycle,False,2.3738635036796483,114.0,20.45
0.012105621361947717,3,False,0.005305096507072449,0.24577833712100983,0.7477530837059021,nan,0.834920346736908,0.3154274821281433,nan,3.256333437457215e-05,0.010543274932274862,0.009446243756068489,9987,8000,0.0,0.005172285376334565,0.06582164386787871,0.6723941880968274,0.6328983316565888,67.0,1.052171719466078,0.7720823917294211,0.0,0.0,200,0,0.011115287639200083,0.40238395459253573,0.4595098291890882,AtmosphericRegime,False,0.40618848151094505,43.0,17.31
0.008887698413968439,3,False,0.005442402791231871,0.2696792781352997,0.6583070755004883,nan,0.7894183993339539,0.6818938255310059,nan,3.522426405106671e-05,0.010543274932274862,0.009446243756068489,9987,8000,0.0,0.005298374243412112,0.06582164386787871,0.6723941880968274,0.6328983316565888,67.0,1.052171719466078,0.7720823917294211,0.0,0.0,200,1,0.01179767810934085,0.4101276732824258,0.4369451904056471,AtmosphericRegime,False,0.21726360638957526,23.0,16.87
0.00845321901505531,3,False,0.005368064623326063,0.23960019648075104,0.4919937551021576,nan,0.8121132254600525,0.217769056558609,nan,4.2308188450988384e-05,0.010543274932274862,0.009446243756068489,9987,8000,0.0,0.0052244042584002025,0.06582164386787871,0.6723941880968274,0.6328983316565888,67.0,1.052171719466078,0.7720823917294211,0.0,0.0,200,2,0.010649559561625823,0.35907882611647013,0.48861498917101837,AtmosphericRegime,False,0.12280116882889036,13.0,16.98
0.0025215850412662662,3,False,0.0007036690949462354,0.006846025586128235,0.02960488386452198,nan,0.05666553974151611,0.02396065928041935,nan,6.314828542599571e-07,0.012993052652429771,0.0008280272562275763,9987,8000,0.0,0.0007275349267585841,0.03733259310201162,0.04123234814685019,0.16560545124551526,200.0,0.7073461036187849,1.018032747346162,0.004140136281137881,4.999999999999999,200,0,0.0017688790308820366,0.06951571393011471,0.13373855580862856,SprottA,True,0.16560545124551526,200.0,17.12
0.014255990966147858,3,False,0.0006808640318922698,0.005564015358686447,0.028430473059415817,nan,0.07160133868455887,0.013472510501742363,nan,5.031864550346655e-07,0.012993052652429771,0.0008280272562275763,9987,8000,0.0,0.0007040837424573403,0.03733259310201162,0.04123234814685019,0.16560545124551526,200.0,0.7073461036187849,1.018032747346162,0.004140136281137881,4.999999999999999,200,1,0.0011567223774147574,0.059512681462110945,0.9545231609765902,SprottA,True,0.16560545124551526,200.0,16.91
0.010505430839838023,3,False,0.0006502227624878287,0.005656105000525713,0.02434704080224037,nan,0.042506538331508636,0.021028364077210426,nan,5.45149264326028e-07,0.012993052652429771,0.0008280272562275763,9987,8000,0.0,0.0006711303240702945,0.03733259310201162,0.04123234814685019,0.16560545124551526,200.0,0.7073461036187849,1.018032747346162,0.004140136281137881,4.999999999999999,200,2,0.0011714118118060985,0.06508871365712704,0.3020121438806045,SprottA,True,0.16560545124551526,200.0,17.12
0.030698900856651296,3,False,0.0005403771065175533,0.003965822048485279,0.0236838199198246,nan,0.04039532691240311,0.01217377744615078,nan,3.0090336804278193e-07,0.023218704376506836,0.002537804388352197,9987,8000,0.0,0.00054529076868537,0.021323865727820312,0.030314655361711684,0.5075608776704394,200.00000000000003,0.7994832053420147,0.264393807864696,0.012689021941760985,5.0,200,0,0.0023731633046926394,0.05806968597503767,0.6087942133355865,SprottI,True,0.5075608776704394,200.00000000000003,17.09
0.008505537599641969,3,False,0.0005697494489140809,0.004362591076642275,0.02434161677956581,nan,0.048468369990587234,0.013199218548834324,nan,3.397431628400227e-07,0.023218704376506836,0.002537804388352197,9987,8000,0.0,0.0005750102620903339,0.021323865727820312,0.030314655361711684,0.5075608776704394,200.00000000000003,0.7994832053420147,0.264393807864696,0.012689021941760985,5.0,200,1,0.002575043647292839,0.0684967891652884,0.13354266120911992,SprottI,True,0.5075608776704394,200.00000000000003,17.51
0.014225355300099865,3,False,0.0005996146355755627,0.004404459614306688,0.04572778940200806,nan,0.09208304435014725,0.021027499809861183,nan,3.876479497648688e-07,0.023218704376506836,0.002537804388352197,9987,8000,0.0,0.0006050990693244789,0.021323865727820312,0.030314655361711684,0.5075608776704394,200.00000000000003,0.7994832053420147,0.264393807864696,0.012689021941760985,5.0,200,2,0.0026496446702315326,0.10329619414369075,0.25693002796481196,SprottI,True,0.5075608776704394,200.00000000000003,17.25
