budget,corr_dim_pub,density_kl,dim,diverged,epochs,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,pts_per_period,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
4600,1.796820702938341,1.449158922770698,3,False,200,0.0035735168494284153,0.23099079728126526,25.772306442260742,661.417724609375,71.75809478759766,8.664020538330078,264.9524841308594,1.2511373126471882e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,4611,8000,0.003616039087056262,20,1000,0,0.006884192976386499,1.808461236062191,2.558409626701467,Rossler,False,0.4449083903410632,10.0,12.38
4600,1.796820702938341,2.7366465755976215,3,False,200,0.002776340115815401,0.29641562700271606,18.09650230407715,333.3338623046875,50.98756408691406,5.680878639221191,157.84727478027344,9.726560325361789e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,4611,8000,0.002799974537508657,20,1000,1,0.006282087543848594,1.8715404626071934,2.5224497101309726,Rossler,False,0.4449083903410632,10.0,12.13
4600,1.796820702938341,2.517865315566237,3,False,200,0.00441928394138813,0.38343098759651184,29.909446716308594,486.1596374511719,81.18463134765625,8.537985801696777,234.29400634765625,2.048504700360354e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,4611,8000,0.004469392960134159,20,1000,2,0.009949818664811457,1.898808013652113,2.445297399701501,Rossler,False,0.35592671227285055,8.0,12.43
10000,1.796820702938341,3.9936292199124765,3,False,200,0.002916856436058879,0.4803023636341095,30.888723373413086,681.6678466796875,92.9853515625,7.710405349731445,308.736083984375,8.045048311032588e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,9987,8000,0.002949859582767278,20,1000,0,0.005344234858753717,1.8658349725205607,2.76492078850989,Rossler,False,0.35592671227285055,8.0,13.68
10000,1.796820702938341,1.6368640197281887,3,False,200,0.0024010303895920515,0.29627835750579834,5.657785892486572,252.53330993652344,23.814661026000977,1.60723078250885,98.74323272705078,5.217003574216506e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,9987,8000,0.002425194663145375,20,1000,1,0.004403238612110842,1.7644992519021125,2.3463991696528788,Rossler,False,0.35592671227285055,8.0,13.88
10000,1.796820702938341,1.8730354660556856,3,False,200,0.0025871815159916878,0.1966833621263504,9.321670532226562,165.9436492919922,24.649795532226562,3.1970508098602295,75.7707748413086,6.730134824465495e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,9987,8000,0.0026077336024834946,20,1000,2,0.005886208381700098,1.756261423031926,2.066817208442861,Rossler,False,0.5783809074433821,12.999999999999998,14.16
22000,1.796820702938341,0.9525584618717865,3,False,200,0.0028907740488648415,0.12907814979553223,3.7134289741516113,3.170799732208252,3.2102882862091064,2.1927266120910645,3.571101665496826,5.302108926116489e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,21891,8000,0.002922620663106123,20,1000,0,0.004909854281928867,1.441212375060067,0.7459276211104062,Rossler,False,0.6228717464774884,14.0,16.75
22000,1.796820702938341,0.8705509112916839,3,False,200,0.002492621075361967,0.12128229439258575,8.689889907836914,288.8780822753906,35.22863006591797,1.1394070386886597,132.22793579101562,4.815787768166047e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,21891,8000,0.0025185588274462887,20,1000,1,0.004210419369369719,1.2570360304669634,0.5764876668471044,Rossler,False,1.0677801368185516,23.999999999999996,16.88
22000,1.796820702938341,3.4941587439758677,3,False,200,0.0029773754067718983,0.11392558366060257,15.495718955993652,345.3057861328125,46.76223373413086,3.0153369903564453,155.1208953857422,6.550907117343741e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,21891,8000,0.0030111138370419893,20,1000,2,0.0058384913372558425,1.8240149303342477,2.534769567081605,Rossler,False,1.1122709758526579,24.999999999999996,17.36
46000,1.796820702938341,0.06542448079920317,3,False,200,0.002402503276243806,0.07390815764665604,1.006134271621704,0.8902548551559448,0.8367161750793457,0.7421640157699585,0.9416632056236267,3.083132129177102e-06,2.0146095059018845,0.15059688939547888,0.04449083903410632,46212,8000,0.0024215729112219567,20,1000,0,0.004619786400347411,0.7238300243941579,0.6230967938229289,Rossler,False,0.7563442635798074,17.0,23.79
