density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
0.020848554859706908,3,False,0.000531605037394911,0.004654089454561472,0.04028269276022911,nan,0.10207832604646683,0.02005465142428875,nan,2.1539618091992452e-07,0.10509061137519304,0.006245640124639098,9987,8000,0.0004418337174470382,0.03388310398542392,0.17608249163484105,1.2491280249278196,200.0,0.6529777139788608,1.3071856149846302,0.03122820062319549,5.0,200,0,0.001133079180482083,0.1588056934219365,0.5157140958770563,GenesioTesi,True,1.2491280249278196,200.0,14.06
0.10080246269995889,3,False,0.0005898860399611294,0.005370426923036575,0.044596459716558456,nan,0.10228043794631958,0.021999051794409752,nan,2.855800591987645e-07,0.10509061137519304,0.006245640124639098,9987,8000,0.0004884858173505764,0.03388310398542392,0.17608249163484105,1.2491280249278196,200.0,0.6529777139788608,1.3071856149846302,0.03122820062319549,5.0,200,1,0.0011969251315580647,0.1739995439711518,0.49051174430072697,GenesioTesi,True,1.2491280249278196,200.0,13.91
0.10646461990280061,3,False,0.0004745071055367589,0.0044593848288059235,0.03298209235072136,nan,0.09288591146469116,0.01673915423452854,nan,2.0285963648802863e-07,0.10509061137519304,0.006245640124639098,9987,8000,0.0003932311243494693,0.03388310398542392,0.17608249163484105,1.2491280249278196,200.0,0.6529777139788608,1.3071856149846302,0.03122820062319549,5.0,200,2,0.0008782474346304322,0.1272920526760792,0.20372316360849782,GenesioTesi,True,1.2491280249278196,200.0,13.98
0.09981925667933329,3,False,0.00045982611482031643,0.004298471380025148,0.03849741443991661,nan,0.09403355419635773,0.020169103518128395,nan,1.7789483763408498e-07,0.10509061137519304,0.006245640124639098,9987,8000,0.00038135633665031636,0.03388310398542392,0.17608249163484105,1.2491280249278196,200.0,0.6529777139788608,1.3071856149846302,0.03122820062319549,5.0,200,3,0.0009716953902081555,0.157991547596812,0.4894299170900153,GenesioTesi,True,1.2491280249278196,200.0,13.98
0.09135441228482377,3,False,0.0004553570761345327,0.00411613192409277,0.03216453269124031,nan,0.07531067728996277,0.017600463703274727,nan,1.7505008656826248e-07,0.10509061137519304,0.006245640124639098,9987,8000,0.00037710666664827303,0.03388310398542392,0.17608249163484105,1.2491280249278196,200.0,0.6529777139788608,1.3071856149846302,0.03122820062319549,5.0,200,4,0.0010686381403426641,0.13119740843914993,0.4838393177052076,GenesioTesi,True,1.2491280249278196,200.0,14.07
0.00273845171267981,3,False,0.0006408423068933189,0.006181465927511454,0.05226636305451393,nan,0.08105998486280441,0.02940160036087036,nan,4.3549051656555094e-07,0.13489555530106362,0.0034852964623135804,9987,8000,0.0006477182824701546,0.023326339805950152,0.11354543301242329,0.697059292462716,200.0,0.7334494708352989,0.8663425628126353,0.017426482311567904,5.000000000000001,200,0,0.0013049510639750919,0.09450080116671171,0.17238419024068752,Aizawa,True,0.697059292462716,200.0,13.82
0.17695104410072357,3,False,0.0005877413204871118,0.0052095134742558,0.04143889620900154,nan,0.08706916868686676,0.022334089502692223,nan,3.571466061202955e-07,0.13489555530106362,0.0034852964623135804,9987,8000,0.0005932935325359507,0.023326339805950152,0.11354543301242329,0.697059292462716,200.0,0.7334494708352989,0.8663425628126353,0.017426482311567904,5.000000000000001,200,1,0.0012222166542817795,0.08606294143755504,0.33772216224691687,Aizawa,True,0.697059292462716,200.0,13.97
0.013725404778810605,3,False,0.0005931843188591301,0.005343900993466377,0.043584052473306656,nan,0.07243885099887848,0.02449241280555725,nan,3.7379510081336777e-07,0.13489555530106362,0.0034852964623135804,9987,8000,0.000598417201650568,0.023326339805950152,0.11354543301242329,0.697059292462716,200.0,0.7334494708352989,0.8663425628126353,0.017426482311567904,5.000000000000001,200,2,0.0012136640932620235,0.07686984807866332,0.09441196324890537,Aizawa,True,0.697059292462716,200.0,13.95
0.005686006192691881,3,False,0.0007329940563067794,0.006484391633421183,0.05124000832438469,nan,0.08987624943256378,0.028829576447606087,nan,5.007458298678103e-07,0.13489555530106362,0.0034852964623135804,9987,8000,0.0007384423088326321,0.023326339805950152,0.11354543301242329,0.697059292462716,200.0,0.7334494708352989,0.8663425628126353,0.017426482311567904,5.000000000000001,200,3,0.0016160356570973629,0.09743289718848186,0.21372203961910052,Aizawa,True,0.697059292462716,200.0,14.28
0.14299405266614973,3,False,0.0006172072608023882,0.005554520525038242,0.048114143311977386,nan,0.0773921087384224,0.026510188356041908,nan,4.177265029738919e-07,0.13489555530106362,0.0034852964623135804,9987,8000,0.0006233440916825454,0.023326339805950152,0.11354543301242329,0.697059292462716,200.0,0.7334494708352989,0.8663425628126353,0.017426482311567904,5.000000000000001,200,4,0.0012536384773121302,0.08797019276962839,0.3640044891603145,Aizawa,True,0.697059292462716,200.0,13.98
0.16646951702221344,3,False,0.002885068068280816,0.023657893761992455,1.3135180473327637,nan,1.3605793714523315,0.4030623435974121,nan,4.79475856263889e-06,0.16363115430160305,0.004588708460079854,9987,8000,0.0025519469153597036,0.011346049558025218,0.06009516620709642,0.9177416920159708,200.0,1.4565202087906144,1.6642600462362571,0.009177416920159708,2.0,200,0,0.0065857487653499846,0.8927508108565866,0.42105398131284993,ChenLee,False,0.22484671454391283,49.0,13.98
0.18385754466921841,3,False,0.0028136924374848604,0.019850682467222214,1.3564281463623047,nan,1.3135924339294434,0.18212515115737915,nan,4.016910616428504e-06,0.16363115430160305,0.004588708460079854,9987,8000,0.002490358119977791,0.011346049558025218,0.06009516620709642,0.9177416920159708,200.0,1.4565202087906144,1.6642600462362571,0.009177416920159708,2.0,200,1,0.00518133442852127,0.7738134108802395,0.37840070466576065,ChenLee,False,0.29367734144511065,64.0,14.06
0.08408683512658967,3,False,0.0027526789344847202,0.019282115623354912,1.2629450559616089,nan,1.2468435764312744,0.31806036829948425,nan,3.869689389830456e-06,0.16363115430160305,0.004588708460079854,9987,8000,0.0024324629654297837,0.011346049558025218,0.06009516620709642,0.9177416920159708,200.0,1.4565202087906144,1.6642600462362571,0.009177416920159708,2.0,200,2,0.005161962766914941,0.7665383549916064,0.6475501063105967,ChenLee,False,0.25237896530439197,55.0,14.9
0.0655269333116381,3,False,0.0029590586200356483,0.019847244024276733,1.3693338632583618,nan,1.1084595918655396,0.3724184036254883,nan,4.44574609718984e-06,0.16363115430160305,0.004588708460079854,9987,8000,0.002617228716137006,0.011346049558025218,0.06009516620709642,0.9177416920159708,200.0,1.4565202087906144,1.6642600462362571,0.009177416920159708,2.0,200,3,0.005554895230227375,0.8082809588829615,0.4416515950630034,ChenLee,False,0.23402413146407255,51.0,14.33
0.04875132075353114,3,False,0.00275203725323081,0.021156758069992065,1.3486977815628052,nan,1.2837485074996948,0.3552815318107605,nan,3.961951824749121e-06,0.16363115430160305,0.004588708460079854,9987,8000,0.002431430724227623,0.011346049558025218,0.06009516620709642,0.9177416920159708,200.0,1.4565202087906144,1.6642600462362571,0.009177416920159708,2.0,200,4,0.007224686398941906,0.8704776556143429,0.563219879589357,ChenLee,False,0.23861283992415241,52.0,14.44
0.12431637147716079,3,False,0.001074926694855094,0.010064741596579552,0.08736145496368408,nan,0.16398851573467255,0.04314499720931053,nan,1.1137127276015235e-06,0.2386587703845738,0.003470337180162088,9987,8000,0.001027091650358312,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,200,0,0.013971277137699559,0.19838409486385564,0.8034594669665817,Hadley,True,0.6940674360324176,200.0,13.92
0.21447110450666282,3,False,0.0009048020001500845,0.00959013868123293,0.08520753681659698,nan,0.2346414476633072,0.04075540229678154,nan,1.1245303503528703e-06,0.2386587703845738,0.003470337180162088,9987,8000,0.0008979115159443241,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,200,1,0.008463260367202142,0.1985370560083227,0.81405511984741,Hadley,True,0.6940674360324176,200.0,14.06
0.0782889098003277,3,False,0.0009547647787258029,0.009205532260239124,0.07980161905288696,nan,0.13031849265098572,0.0399746373295784,nan,9.924081114149884e-07,0.2386587703845738,0.003470337180162088,9987,8000,0.0009329773607212764,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,200,2,0.0031717477342179377,0.17568320732869702,0.4644449268854609,Hadley,True,0.6940674360324176,200.0,13.88
0.11662995085128013,3,False,0.0009109723032452166,0.009133046492934227,0.09686721116304398,nan,0.1638908088207245,0.04442259296774864,nan,9.316306413893471e-07,0.2386587703845738,0.003470337180162088,9987,8000,0.0008872032471828182,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,200,3,0.004785289330749234,0.20218014122733136,0.7400962866103984,Hadley,True,0.6940674360324176,200.0,13.88
0.024661389781121965,3,False,0.0010583167895674706,0.009287268854677677,0.06965967267751694,nan,0.15708589553833008,0.037723444402217865,nan,1.1415020908316364e-06,0.2386587703845738,0.003470337180162088,9987,8000,0.0010221725745574622,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,200,4,0.011266633412526166,0.17743915319474182,0.49501860077950144,Hadley,True,0.6940674360324176,200.0,14.67
0.05713444833111233,3,False,0.002931721042841673,0.028527891263365746,0.8916006088256836,nan,1.0347013473510742,0.19075100123882294,nan,2.3331295073148794e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.003267470366702228,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,200,0,0.008107738341573835,0.5793319850652238,0.43073708742555955,Dadras,False,0.42716568359504536,32.0,14.06
0.0699858907290587,3,False,0.0025281505659222603,0.02179761789739132,0.9548301100730896,nan,1.1173369884490967,0.16778483986854553,nan,1.631119384910562e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.0028359436716704173,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,200,1,0.017433691834271375,0.6261085035427201,0.4279606851564484,Dadras,False,0.5072592492691164,38.0,13.95
0.04140908749891003,3,False,0.0022410734090954065,0.017885306850075722,1.1566247940063477,nan,1.1400645971298218,0.16246312856674194,nan,1.505848759006767e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.0025138828135297673,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,200,2,0.017315861678249205,0.5593879455970227,0.4620216571867539,Dadras,False,0.5072592492691164,38.0,14.33
