best_steps,combo,cond_frac,cond_mode,dataset,err_both,err_global_only,err_local_only,global,global_lift,local,local_lift,modality,n_params,ordered,scale,seed,train_loss,train_s
8,fixed+tokenmix,0.3,block,digits_8x8,0.7963944953958785,0.9270866299783075,0.9257586172411292,tokenmix,1.1624372375664718,fixed,1.1641047688526067,image,13269,True,1.2188,1,0.013821988705207,168.0
16,fixed+tokenmix,0.6,random,digits_8x8,0.6221006394609944,0.9395406264456941,0.8759496777127104,tokenmix,1.4080514022163007,fixed,1.5102711150718937,image,13269,True,1.2188,1,0.013821988705207,168.0
16,graph+none,0.3,random,digits_8x8,0.504540827605633,nan,0.504540827605633,none,1.0,graph,nan,image,12979,True,1.7734,1,0.012012479234148155,177.6
16,graph+none,0.3,block,digits_8x8,0.7941174883689144,nan,0.7941174883689144,none,1.0,graph,nan,image,12979,True,1.7734,1,0.012012479234148155,177.6
8,graph+none,0.6,random,digits_8x8,0.6577999688570586,nan,0.6577999688570586,none,1.0,graph,nan,image,12979,True,1.7734,1,0.012012479234148155,177.6
8,graph+pooled,0.3,random,digits_8x8,0.5298869487842057,1.0142452601643428,0.5784159800282394,pooled,1.091583745090119,graph,1.914078583160934,image,13131,True,1.0547,1,0.012853044974194332,221.1
8,graph+pooled,0.3,block,digits_8x8,0.7870621722343604,1.063130836126892,0.8354028537850524,pooled,1.0614191397529111,graph,1.3507583944846582,image,13131,True,1.0547,1,0.012853044974194332,221.1
8,graph+pooled,0.6,random,digits_8x8,0.6476065509271817,1.0137341035591667,0.7370978341684199,pooled,1.1381877362313786,graph,1.5653549243870346,image,13131,True,1.0547,1,0.012853044974194332,221.1
8,graph+attention,0.3,random,digits_8x8,0.5503088814781845,1.0081425248565612,0.5732911045190906,attention,1.0417624061948147,graph,1.831957576531547,image,14030,True,0.9844,1,0.01374698696996678,194.7
16,graph+attention,0.3,block,digits_8x8,0.7767700300419785,1.1388492864068414,0.8927823549533735,attention,1.1493522154879294,graph,1.4661344315064462,image,14030,True,0.9844,1,0.01374698696996678,194.7
8,graph+attention,0.6,random,digits_8x8,0.6626348347484299,1.0223236644717206,0.6949181354323801,attention,1.048719594852279,graph,1.5428160592550904,image,14030,True,0.9844,1,0.01374698696996678,194.7
8,graph+spectral,0.3,random,digits_8x8,0.551630199667491,1.0103491749247515,0.6117862188977186,spectral,1.1090513522763765,graph,1.8315697282958128,image,12910,True,0.8984,1,0.013749982780692253,174.7
8,graph+spectral,0.3,block,digits_8x8,0.8236647662532695,1.084484940762005,0.8723789004201595,spectral,1.0591431564913036,graph,1.3166581662770016,image,12910,True,0.8984,1,0.013749982780692253,174.7
8,graph+spectral,0.6,random,digits_8x8,0.681668970679353,1.0096904612370343,0.7802202994638711,spectral,1.1445735878021581,graph,1.4812034941692804,image,12910,True,0.8984,1,0.013749982780692253,174.7
8,graph+tokenmix,0.3,random,digits_8x8,0.5194551816598315,0.8980817177816697,0.5517713250458991,tokenmix,1.0622116104084414,graph,1.7288916339461682,image,13080,True,1.3594,1,0.0119864937256683,186.1
8,graph+tokenmix,0.3,block,digits_8x8,0.768511719557185,0.939489135575488,0.8369985163525911,tokenmix,1.0891161384433645,graph,1.222478605943472,image,13080,True,1.3594,1,0.0119864937256683,186.1
8,graph+tokenmix,0.6,random,digits_8x8,0.6169236443696607,0.8987598444758428,0.6880890531816941,tokenmix,1.1153552947135725,graph,1.4568413006671952,image,13080,True,1.3594,1,0.0119864937256683,186.1
8,depthwise+none,0.3,random,digits_8x8,0.5808307333074563,nan,0.5808307333074563,none,1.0,depthwise,nan,image,12968,True,2.3828,1,0.015758581036193806,142.2
16,depthwise+none,0.3,block,digits_8x8,0.8110608858676881,nan,0.8110608858676881,none,1.0,depthwise,nan,image,12968,True,2.3828,1,0.015758581036193806,142.2
16,depthwise+none,0.6,random,digits_8x8,0.7629197119011654,nan,0.7629197119011654,none,1.0,depthwise,nan,image,12968,True,2.3828,1,0.015758581036193806,142.2
8,depthwise+pooled,0.3,random,digits_8x8,0.571469851938488,1.047541771582978,0.6113548648582053,pooled,1.0697937306481227,depthwise,1.8330656779698915,image,13057,True,1.0547,1,0.015150755982507359,128.1
8,depthwise+pooled,0.3,block,digits_8x8,0.8008170318774481,1.0325307200103013,0.859742812931238,pooled,1.073582077688387,depthwise,1.289346603417787,image,13057,True,1.0547,1,0.015150755982507359,128.1
16,depthwise+pooled,0.6,random,digits_8x8,0.6485350529101503,1.021537537112335,0.8055664085265399,pooled,1.2421324104406506,depthwise,1.5751462199744217,image,13057,True,1.0547,1,0.015150755982507359,128.1
16,depthwise+attention,0.3,random,digits_8x8,0.5548321268415869,0.8985134397197477,0.5860270212755369,attention,1.0562240233122921,depthwise,1.6194329712567044,image,14110,True,0.9844,1,0.014542055527933619,146.7
8,depthwise+attention,0.3,block,digits_8x8,0.7899595785150622,0.9336772920773206,0.8343953835360186,attention,1.0562507326064523,depthwise,1.1819304651415379,image,14110,True,0.9844,1,0.014542055527933619,146.7
16,depthwise+attention,0.6,random,digits_8x8,0.6725994607189598,0.9771903817957042,0.7499762848517214,attention,1.1150414602623253,depthwise,1.4528563266333263,image,14110,True,0.9844,1,0.014542055527933619,146.7
8,depthwise+spectral,0.3,random,digits_8x8,0.5771436004380353,1.0903200480734025,0.5788664227718852,spectral,1.002985084357762,depthwise,1.889165967093599,image,13102,True,0.8672,1,0.015486062843013893,117.3
16,depthwise+spectral,0.3,block,digits_8x8,0.8112800725018081,1.0433671037726522,0.8151952037461723,spectral,1.0048258688670741,depthwise,1.2860751041932277,image,13102,True,0.8672,1,0.015486062843013893,117.3
8,depthwise+spectral,0.6,random,digits_8x8,0.7848119164539724,1.0943381858154473,0.7730783514910103,spectral,0.9850492013220467,depthwise,1.3943954760014503,image,13102,True,0.8672,1,0.015486062843013893,117.3
