coverage,coverage_def,dim,err10_knn,err10_model,err10_plain,err_final_knn,err_final_model,err_final_plain,gap,knn_k,knn_lookback,knn_val_rmse,knn_weighted,lyap_max,n_params,n_train,nn_dist,ratio_vs_plain,ratio_vs_tuned,seed,system,train_loss,train_s,train_spread,tuning_gain,vpt_knn,vpt_model,vpt_plain
0.020688281443184027,median_nn_over_mean_pairwise,3,0.06969061269100603,0.011412945112493186,0.06969061269100603,0.6390861098698678,0.5152948721005616,0.6390861098698678,2000,1,1,0.062487,False,1.2301163591725595,9987,4000,0.04510713872019746,1.3984375,1.3984375,2,Chua,8.342475191947296e-07,13.7,2.1803231382014325,1.0,128.0,179.0,128.0
0.010231940620675794,median_nn_over_mean_pairwise,3,0.010784720066643128,0.008548556682919971,0.01725505775088931,0.2043390864623485,0.5455187380269059,0.18994434912498998,2000,8,8,0.346246,True,1.2301163591725595,9987,8000,0.02200659676525029,0.83,0.83,1,Chua,5.955155728525339e-07,25.4,2.1507744797483794,1.0,200.0,166.0,200.0
0.1451826427055657,median_nn_over_mean_pairwise,3,0.6787097125885144,0.14792636706076454,0.7698654011262747,1.351660592786607,1.1028713933390406,1.4791276078350948,2000,16,1,1.117729,True,0.6963711539102683,9987,250,0.3294664887609755,28000000000.0,28000000000.0,0,Halvorsen,7.86124023232033e-05,1.0,2.269324229268525,0.0,0.0,28.0,0.0
0.14163626504587282,median_nn_over_mean_pairwise,3,0.7260130712615269,0.12810920943907894,0.7770620935999526,1.3029971896074808,1.1021834251649711,1.3638480735223375,2000,16,1,1.117729,True,0.6963711539102683,9987,250,0.3224536143383783,23000000000.0,23000000000.0,2,Halvorsen,6.136571631444727e-05,0.9,2.2766317244664904,0.0,0.0,23.0,0.0
0.07055868610029278,median_nn_over_mean_pairwise,3,0.2993955398481242,0.07910598224290857,0.25457676255758593,0.8988059241307954,0.9708164725861373,1.046759703867541,2000,16,4,0.643859,False,0.6963711539102683,9987,500,0.15521421746823444,2.3181818181818183,2.833333333333334,1,Halvorsen,5.997230394410701e-05,1.8,2.1997889423225865,0.8181818181818182,18.0,51.00000000000001,22.0
0.038617817099164946,median_nn_over_mean_pairwise,3,0.12983834621410964,0.05559256050608808,0.15839721097315176,0.8307673741222404,0.8700307880819931,0.9140961288907138,2000,16,1,0.59601,True,0.6963711539102683,9987,1000,0.08669399975939661,1.2567567567567568,1.1772151898734178,0,Halvorsen,2.7327312403707532e-05,2.9,2.2449223252774493,1.0675675675675675,79.0,93.0,74.0
0.03927352065923295,median_nn_over_mean_pairwise,3,0.1387037658130513,0.061001760107017924,0.17789417087362017,0.8699887996735769,0.9115157210645717,0.9297728187252063,2000,16,1,0.59601,True,0.6963711539102683,9987,1000,0.0885216131759293,1.2,1.105263157894737,2,Halvorsen,2.3734827732437293e-05,3.2,2.253977022941498,1.0857142857142856,38.0,42.0,35.0
0.024065568672468982,median_nn_over_mean_pairwise,3,0.03531379110420577,0.031089373891869707,0.05506484578324862,0.5755458746331751,0.7380568842303108,0.6011620373136201,2000,16,1,0.488869,True,0.6963711539102683,9987,2000,0.05319348569086342,0.9432624113475178,0.8986486486486487,1,Halvorsen,1.2073702524647232e-05,6.2,2.2103564812792804,1.049645390070922,148.0,133.0,141.0
0.013431916047762678,median_nn_over_mean_pairwise,3,0.02337616610482348,0.0175516442916123,0.02875865121575707,0.3993323932698349,0.5094594452675832,0.42642327954437087,2000,4,1,0.456079,True,0.6963711539102683,9987,4000,0.028988790458693323,0.8571428571428571,0.81,0,Halvorsen,3.150504184301098e-06,11.8,2.1582021772330773,1.0582010582010581,200.0,162.0,189.0
0.012724420915484227,median_nn_over_mean_pairwise,3,0.024558530256181876,0.013185711946101878,0.03213793024461002,0.4613092843310307,0.4723443044013167,0.4942346466448012,2000,4,1,0.456079,True,0.6963711539102683,9987,4000,0.02923626816161593,0.9186046511627907,0.9080459770114943,2,Halvorsen,2.085424402907812e-06,12.0,2.297650192162269,1.0116279069767442,174.0,158.0,172.0
0.012124858313182958,median_nn_over_mean_pairwise,3,0.02273499228584725,0.007596685976950562,0.030754595035609143,0.42429850089276516,0.23127183339919305,0.461035062048348,2000,4,1,0.143893,True,0.6963711539102683,9987,8000,0.026754979874429013,1.1363636363636365,1.092896174863388,1,Halvorsen,7.89100558086102e-07,23.1,2.206622063809126,1.0397727272727273,183.0,200.0,176.0
0.04979321293738882,median_nn_over_mean_pairwise,3,1.3116765082879962,0.5998862428636482,1.3317952352214844,1.1036402074735983,5.999279215407077,1.2981031372328977,2000,16,1,1.300498,False,0.6324054000339867,9987,250,0.11217856068329843,6000000000.0,6000000000.0,0,Thomas,0.0002990070206578821,0.9,2.252888577894229,0.0,0.0,6.0,0.0
0.051941330141873424,median_nn_over_mean_pairwise,3,1.1402586031363902,0.7846504791413198,1.1734635434202003,1.0560638615309794,1.479153788788109,1.2661843139799758,2000,16,1,1.300498,False,0.6324054000339867,9987,250,0.11032747907966153,3999999999.9999995,3999999999.9999995,2,Thomas,0.0002196176551716275,0.8,2.1240788169712097,0.0,0.0,4.0,0.0
0.031669335761295145,median_nn_over_mean_pairwise,3,0.8230007673445472,0.11612881030169012,0.7752392914256067,1.2087890629262852,1.3585457992261674,1.5358738338835733,2000,16,8,1.083604,False,0.6324054000339867,9987,500,0.06886859558179978,5.0,20.0,1,Thomas,9.486522458884249e-05,1.4,2.174614463053182,0.25,1.0,20.0,4.0
0.024079060033313532,median_nn_over_mean_pairwise,3,0.39033161533724814,0.1154092040902591,0.25627244608544947,1.133564937169675,1.4401268580435345,1.3789930032288884,2000,16,8,1.016673,False,0.6324054000339867,9987,1000,0.05016795760030859,1.7692307692307692,2.3,0,Thomas,6.587384130988219e-05,3.2,2.0834682720546773,0.7692307692307693,10.0,23.0,13.0
0.021288568552703252,median_nn_over_mean_pairwise,3,0.4603314336856824,0.1000188924658913,0.2791305648818749,1.1552652672723294,1.4428178119866073,1.357775758767348,2000,16,8,1.016673,False,0.6324054000339867,9987,1000,0.04649040144487439,1.6153846153846154,2.625,2,Thomas,5.437686645104345e-05,2.9,2.1838199844099417,0.6153846153846154,8.0,21.0,13.0
0.015620505765662897,median_nn_over_mean_pairwise,3,0.19738221688747146,0.05926028274565902,0.21568887303670242,1.1861586834506026,1.3833660456040495,1.3635018834665342,2000,16,4,0.863675,True,0.6324054000339867,9987,2000,0.032326653429586655,2.3333333333333335,1.206896551724138,1,Thomas,2.4112832007254195e-05,5.7,2.0695010721514104,1.9333333333333333,29.0,35.0,15.0
0.010327256685813411,median_nn_over_mean_pairwise,3,0.12943677569539044,0.03124206780238856,0.10853573748106703,1.1108057130197815,1.319990853584446,1.2202499950099563,2000,4,2,0.731926,False,0.6324054000339867,9987,4000,0.02152592206181559,2.2777777777777777,1.8636363636363635,0,Thomas,8.209989707926931e-06,11.8,2.084379493673845,1.2222222222222223,22.0,41.0,18.0
