err_direct,err_parrot,err_refine,err_rollout,horizon,kaplan_yorke_dim,lyap_max,lyap_time,params_direct,params_refine,passes,seed,system,train_passes
0.4661436080932617,0.13181273991180437,0.7145214676856995,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,1,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.44519856572151184,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,2,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.30239641666412354,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,3,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.284915953874588,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,4,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.33057233691215515,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,5,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.37601178884506226,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,6,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.4137760400772095,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,7,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.43921250104904175,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,8,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.4595276415348053,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,9,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.471747487783432,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,10,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.47941291332244873,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,11,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.4856639504432678,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,12,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.487181693315506,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,13,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.4905332326889038,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,14,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.4951188862323761,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,15,0,Lorenz,4
0.4661436080932617,0.13181273991180437,0.49948200583457947,0.017365656793117523,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,16,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9804982542991638,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,1,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9522398710250854,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,2,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9461495876312256,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,3,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9489359855651855,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,4,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9531183242797852,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,5,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9497785568237305,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,6,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9512109160423279,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,7,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9518054127693176,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,8,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9499254822731018,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,9,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9556772708892822,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,10,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9519641399383545,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,11,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9527611136436462,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,12,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9570490121841431,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,13,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9511569738388062,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,14,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9518386721611023,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,15,0,Lorenz,4
0.9630174040794373,0.6556277439945735,0.9558898210525513,0.24820759892463684,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,16,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0586563348770142,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,1,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.060813307762146,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,2,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0568718910217285,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,3,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0576519966125488,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,4,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.057762622833252,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,5,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0587100982666016,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,6,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0582276582717896,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,7,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0590004920959473,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,8,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0594534873962402,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,9,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.059757947921753,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,10,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0602048635482788,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,11,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.060118556022644,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,12,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0606296062469482,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,13,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.06044602394104,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,14,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0611293315887451,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,15,0,Lorenz,4
1.0539876222610474,1.3740207803791125,1.0608415603637695,1.4147756099700928,128,2.075158758095728,0.8917098035724058,8.564979668489386,19859,20103,16,0,Lorenz,4
1.0101966857910156,1.3688995740601537,1.0042392015457153,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,1,0,Lorenz,4
1.0101966857910156,1.3688995740601537,1.0036466121673584,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,2,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9949795007705688,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,3,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9972401857376099,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,4,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.996856689453125,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,5,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9977836012840271,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,6,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9963494539260864,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,7,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9983948469161987,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,8,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9963043928146362,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,9,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9993764162063599,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,10,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9966304898262024,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,11,0,Lorenz,4
1.0101966857910156,1.3688995740601537,1.000084400177002,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,12,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9964398741722107,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,13,0,Lorenz,4
1.0101966857910156,1.3688995740601537,1.0005338191986084,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,14,0,Lorenz,4
1.0101966857910156,1.3688995740601537,0.9961008429527283,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,15,0,Lorenz,4
1.0101966857910156,1.3688995740601537,1.0007134675979614,1.3561433553695679,256,2.075158758095728,0.8917098035724058,17.12995933697877,19859,20103,16,0,Lorenz,4
0.4592805504798889,0.13181273991180437,0.6784891486167908,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,1,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.3968721330165863,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,2,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.29201608896255493,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,3,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.28942108154296875,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,4,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.3457484543323517,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,5,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.40065160393714905,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,6,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.4316309094429016,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,7,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.45151329040527344,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,8,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.4666834771633148,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,9,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.486289918422699,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,10,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.502802848815918,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,11,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.5220798850059509,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,12,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.5365341305732727,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,13,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.5498629212379456,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,14,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.5573526620864868,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,15,1,Lorenz,4
0.4592805504798889,0.13181273991180437,0.5674582123756409,0.011610143817961216,8,2.075158758095728,0.8917098035724058,0.5353112292805866,19859,20103,16,1,Lorenz,4
0.955534815788269,0.6556277439945735,0.9759067296981812,0.18445922434329987,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,1,1,Lorenz,4
0.955534815788269,0.6556277439945735,0.9634798765182495,0.18445922434329987,32,2.075158758095728,0.8917098035724058,2.1412449171223464,19859,20103,2,1,Lorenz,4
