arch,dataset,frac_affected_final,frac_affected_step1,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1,scale,seed,steps_to_cover
A4_interleaved,cml_timewindow,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.27843174277591526,0.23528475558189862,True,1.0920688975820607,1.4153676696089397,chaos,64,12795,0.37336840422685275,0.341890887153296,0.6013300889274593,0.8511031666309946,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,0,1
A4_interleaved,cml_timewindow,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.22433000251137947,0.20575295738086358,True,1.1560614683852566,1.5238663464216184,chaos,64,12795,0.40407364750331626,0.34952609230001513,0.7044280306767936,1.0734541694244213,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,2,1
A1_local,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.9361376317862395,chaos,3,13215,0.9234536812750674,0.9234536812750674,0.9419924470517593,0.8818345785435586,False,1;1;1;1;1;1,1.0,0.7422,1,1
A2_pooled,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.28905250878161487,0.28511433720418,True,1.1417798581879568,1.0118392325342922,chaos,3,13046,0.99492581005473,0.8713814689582201,0.8720719758466171,0.8823966387553048,False,1;1;1;1;1;1,1.0,0.6133,0,1
A2_pooled,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.545816647192642,0.4418378567153417,True,1.2252647441317395,0.9864223866778363,chaos,3,13046,0.995555564546766,0.8125228195088952,0.825756245192896,0.8145444461973051,False,1;1;1;1;1;1,1.0,0.6133,2,1
A3_attentive,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,2.2807667412261194,2.0486962861867437,True,1.0585142728803325,1.1249656421498848,chaos,3,13163,0.9238206285680017,0.8727521699392728,0.9232508400601538,1.0386254741536916,False,1;1;1;1;1;1,1.0,0.5547,1,1
A4_interleaved,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.7327255142670969,0.8334245786587622,True,2.243592320235578,1.161185122331982,chaos,3,13065,1.1995064494167254,0.5346365463092585,0.7853260007086117,0.9119088682033154,False,1;1;1;1;1;1,1.0,0.6055,0,1
A4_interleaved,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.24516553982172878,0.4441415323213804,True,2.5181473276289634,1.4729852596481456,chaos,3,13065,1.2606190631886072,0.5006137049080367,0.4988919904899692,0.7348605481482474,False,1;1;1;1;1;1,1.0,0.6055,2,1
A1_local,eca_rule110,0.15625,0.046875,0.0469;0.0781;0.0781;0.0938;0.0938;0.1094;0.1094;0.1094;0.1094;0.1094;0.1250;0.1250;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562,0.0,0.0,False,1.0,1.0078407035008383,ca,64,13215,0.9921458392092317,0.9921458392092317,0.9901203001184492,0.997883539821839,True,1;2;2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5,1.0,0.7422,1,nan
A2_pooled,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0376926019778733,0.060467082464753505,True,0.9995422839909573,1.0012223373260047,ca,64,13046,0.9816493662907745,0.9820988886745838,0.9823559425886299,0.9835567129246785,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,0,1
