arch,dataset,frac_affected_final,frac_affected_step1,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1,scale,seed,steps_to_cover
A3_attentive,cml_timewindow,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,3.083947821792569,2.7179413888958477,True,2.7361687291003225,1.0381221765657191,chaos,64,13163,1.136871627245044,0.415497631836052,0.9918269539503616,1.0296375562114966,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,2,1
A4_interleaved,cml_timewindow,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.30272793407999865,0.3161056317039468,True,1.7058716020991747,2.6326117494069403,chaos,64,12795,0.6039453654835027,0.3540391696188111,0.5533201567106627,1.4566771457401801,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,1,1
A1_local,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,1.1200515420278028,chaos,3,13215,0.7503304409021702,0.7503304409021702,0.7353303220276779,0.8236078610869014,False,1;1;1;1;1;1,1.0,0.7422,0,1
A1_local,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,1.3808274520891497,chaos,3,13215,0.77509504961125,0.77509504961125,1.1828343680222626,1.6332901666396604,False,1;1;1;1;1;1,1.0,0.7422,2,1
A2_pooled,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1434227089754891,0.23232369452818447,True,1.0644934629041223,1.485405018894524,chaos,3,13046,1.0062125526870787,0.9452501004017034,1.0725250713010328,1.5931341238007615,False,1;1;1;1;1;1,1.0,0.6133,1,1
A3_attentive,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.5770918926383464,1.217909621634812,True,1.1342422246020725,1.2107064522441813,chaos,3,13163,0.9056827441375525,0.798491472538235,0.7797306293940143,0.9440249040197495,False,1;1;1;1;1;1,1.0,0.5547,0,1
A3_attentive,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.2850825231236938,1.2376251218888366,True,1.2101002123791254,1.1514127171933974,chaos,3,13163,0.9524892950451134,0.7871160465069794,0.8768670927244281,1.0096359218513085,False,1;1;1;1;1;1,1.0,0.5547,2,1
A4_interleaved,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5086931112624495,0.7631924551949727,True,2.7916307861803715,1.137280789702818,chaos,3,13065,1.4580720270806167,0.5223011704479779,0.5536656083944662,0.6296732603461498,False,1;1;1;1;1;1,1.0,0.6055,1,1
A1_local,eca_rule110,0.265625,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.1875;0.1875;0.1875;0.2188;0.2344;0.2500;0.2500;0.2656;0.2812;0.2812;0.2812;0.2812;0.2812;0.2656;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2656,0.0,0.0,False,1.0,0.9379314863834877,ca,64,13215,0.9378574797498027,0.9378574797498027,1.1538930938005691,1.082272664596009,True,1;2;3;4;5;6;7;6;7;8;9;9;10;11;11;11;11;11;10;11;11;11;11;11;11;11;11;11;11;11;11;10,1.0,0.7422,0,nan
A1_local,eca_rule110,0.28125,0.046875,0.0469;0.0781;0.1094;0.1250;0.1406;0.1562;0.1562;0.1562;0.1875;0.1875;0.1875;0.2031;0.2188;0.2188;0.2188;0.2344;0.2344;0.2344;0.2344;0.2344;0.2500;0.2656;0.2656;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812;0.2812,0.0,0.0,False,1.0,1.0007016357115852,ca,64,13215,0.9843846927185591,0.9843846927185591,0.9831606960823421,0.9838505167369406,True,1;2;3;4;4;5;5;5;6;6;6;7;7;7;7;8;8;8;8;8;9;9;9;10;10;10;10;10;10;10;10;10,1.0,0.7422,2,nan
A2_pooled,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.3140810770629743,0.3699576527742341,True,1.01271749403525,0.940244147381184,ca,64,13046,0.9904547574899416,0.9780168342341943,1.0710379092163358,1.0070371257640396,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,1,1
A3_attentive,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,2.413362911770724,2.4176779252996594,True,1.855616405802504,0.7562410320995278,ca,64,13163,1.7126961212771217,0.9229796179434115,1.2257013044848093,0.9269256195493297,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,0,1
A3_attentive,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,3.2745602640761815,2.446345879197506,True,1.1272520660036252,0.9720536292962346,ca,64,13163,1.0508187494682668,0.9321950086937233,0.9661662167669991,0.939165377511774,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,2,1
A4_interleaved,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.7896995231848487,0.7237805889187995,True,1.6875893540344722,0.8036460485545829,ca,64,12795,0.788504472782473,0.4672371693370888,0.8988671820290424,0.7223710590130329,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,1,1
A1_local,digits_8x8,1.0,0.140625,0.1406;0.3906;0.7656;1.0000;1.0000;0.9844;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.8860728439006966,image,64,13088,0.585819477045115,0.585819477045115,0.8138594740353212,0.7211387786940022,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,0,4
A1_local,digits_8x8,1.0,0.140625,0.1406;0.3906;0.7188;0.9844;1.0000;0.9688;0.9844;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.8889636397140345,image,64,13088,0.6051110591236086,0.6051110591236086,0.8885016422625237,0.7898456537975901,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,2,5
A2_pooled,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.2761477422618381,0.7680729689625894,True,1.018682718111586,1.253835920216357,image,64,13016,0.5838363535621948,0.573128750671749,0.6687030378098276,0.8384438887637585,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,1,1
A3_attentive,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5449586672222427,0.7032569378293473,True,1.343416088904096,1.0156209519140147,image,64,13016,0.8259265421213798,0.6147957799099585,0.6459809500382763,0.6560717873961937,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,0,1
A3_attentive,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.1349253141744473,1.1362795106345716,True,1.3032865669933318,1.164688919550971,image,64,13016,0.735388496859666,0.5642569450832287,0.6124422930183678,0.7133047525428821,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,2,1
A4_interleaved,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.40991693460328227,0.458497316367803,True,1.1118327611674823,1.340096244289149,image,64,12949,0.5179977860037958,0.4658954152959759,0.5019020994732205,0.6725971185049017,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,1,1
A1_local,natural_patches_16x16,0.4296875,0.03515625,0.0352;0.0977;0.1211;0.1641;0.1719;0.1797;0.1836;0.1953;0.2109;0.2266;0.2539;0.2695;0.2773;0.2812;0.2891;0.2930;0.2969;0.3086;0.3164;0.3359;0.3438;0.3516;0.3594;0.3750;0.3867;0.3945;0.4023;0.4141;0.4258;0.4297;0.4336;0.4297,0.0,0.0,False,1.0,1.2032564739193659,image,256,13088,0.29460392114936534,0.29460392114936534,0.3577564403620739,0.4304727529520129,True,1;2;3;3;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6,1.0,0.7305,0,nan
A1_local,natural_patches_16x16,0.26953125,0.03515625,0.0352;0.0938;0.0938;0.1211;0.1328;0.1523;0.1484;0.1641;0.1758;0.1836;0.1836;0.1953;0.1992;0.2148;0.2227;0.2266;0.2383;0.2422;0.2461;0.2461;0.2500;0.2539;0.2578;0.2578;0.2617;0.2656;0.2656;0.2695;0.2695;0.2695;0.2695;0.2695,0.0,0.0,False,1.0,0.9132533781526645,image,256,13088,0.30220491990275955,0.30220491990275955,0.4319881962514436,0.39451467954870706,True,1;2;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5,1.0,0.7305,2,nan
A2_pooled,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.8075383437274773,0.6598803133922666,True,1.0908293594587415,1.6966207964094768,image,256,13016,0.31672872552617687,0.2903558863536039,0.30112295160647845,0.5108914619717558,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,1,1
A3_attentive,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.4315899591929262,1.3425343386535467,True,3.384205855854419,1.7739368549339656,image,256,13016,0.9894206688788115,0.29236420921829825,0.4749055513106382,0.8424524600826746,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,0,1
A3_attentive,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.9197860370346255,0.924293526230481,True,3.3410875759389502,2.290796277500555,image,256,13016,0.9599645336612795,0.28732097313896343,0.32205957645300437,0.7377728788719478,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,2,1
A4_interleaved,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.08272786858524564,0.08700222142611042,True,1.0097491260320692,0.8012922189227082,image,256,12949,0.26727755085106397,0.26469698656869683,0.47472803849885803,0.38039588335357477,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.5742,1,1
A1_local,text_chars,0.15625,0.046875,0.0469;0.0781;0.0938;0.0938;0.0938;0.0938;0.1250;0.1250;0.1250;0.1094;0.1094;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1406;0.1406;0.1406;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562,0.0,0.0,False,1.0,1.1262887414048695,text,64,13215,0.9815097706334732,0.9815097706334732,0.981635696663743,1.1056052333134994,True,1;2;3;3;3;3;4;4;4;3;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5,1.0,0.7422,0,nan
A1_local,text_chars,0.109375,0.046875,0.0469;0.0781;0.1094;0.1094;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094,0.0,0.0,False,1.0,1.1710271921292252,text,64,13215,0.986393429217927,0.986393429217927,0.9866097159850449,1.1553468054373794,True,1;2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3,1.0,0.7422,2,nan
A2_pooled,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.02561093971834852,0.0517006377540325,True,1.0023772659402472,0.716791021534804,text,64,13046,0.9957496053769462,0.9933880577817333,1.4252025931068353,1.0215724226071001,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,1,1
A3_attentive,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.3626058716418758,0.40316695801260616,True,1.180392179227677,1.0319023144901274,text,64,13163,1.1560145790359704,0.9793478806275583,0.9947036896113512,1.0264370395418225,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,0,1
A3_attentive,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.432578630407243,0.5154939165437831,True,1.1443323442102045,0.9931947593166793,text,64,13163,1.1266304896979205,0.9845308449054618,0.9921043771872066,0.9853528681174717,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,2,1
A4_interleaved,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.014970912753981887,0.018148798211970362,True,1.0000277207167014,1.2885224623539557,text,64,12795,0.9878424118504486,0.9878150289098788,0.9878194109380559,1.2728274997429379,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,1,1
A1_local,tabular_breastcancer,0.5333333333333333,0.1,0.1000;0.1667;0.2333;0.2333;0.3000;0.3000;0.3000;0.3333;0.3333;0.3667;0.3667;0.3667;0.4000;0.4000;0.4000;0.4333;0.4333;0.4667;0.4667;0.4667;0.4667;0.4667;0.5000;0.5000;0.5000;0.5333;0.5333;0.5333;0.5333;0.5333;0.5333;0.5333,0.0,0.0,False,1.0,0.9626965521430473,tabular,30,13215,0.84729629598645,0.84729629598645,0.9288595253268829,0.8942098624574176,False,1;2;3;3;4;4;4;5;5;5;5;5;6;6;6;6;6;7;7;7;7;7;7;7;7;8;8;8;8;8;8;8,1.0,0.7422,0,nan
A1_local,tabular_breastcancer,0.6666666666666666,0.1,0.1000;0.1667;0.2333;0.3000;0.3667;0.3667;0.4000;0.4333;0.4333;0.4667;0.4667;0.5000;0.5000;0.5000;0.5000;0.5333;0.5333;0.5667;0.5667;0.5667;0.5667;0.5667;0.5667;0.6333;0.6333;0.6333;0.6333;0.6333;0.6333;0.6333;0.6333;0.6667,0.0,0.0,False,1.0,0.953638357354949,tabular,30,13215,0.8478275792541254,0.8478275792541254,0.9300063000316403,0.8868896802919273,False,1;2;3;4;5;5;6;6;6;7;7;7;7;7;7;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;10,1.0,0.7422,2,nan
A2_pooled,tabular_breastcancer,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.9883728987682318,0.7411152627858946,True,1.081792217422419,0.7643795215958678,tabular,30,13046,0.8899678493353986,0.8226791014044459,1.0868603810495099,0.8307738181081269,False,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,15.0,0.6133,1,1
