arch,dataset,frac_affected_final,frac_affected_step1,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1,scale,seed,steps_to_cover
A3_attentive,cml_timewindow,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,4.540092889248031,3.484776262858427,True,2.5416339644550154,0.7533377464024438,chaos,64,13163,1.1649425894952419,0.4583439652550568,1.045402212853484,0.7875409471151714,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,2,1
A4_interleaved,cml_timewindow,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.4130331370781018,0.4096460339275794,True,2.038363753986595,2.0329224057803197,chaos,64,12795,0.7467434356202433,0.36634454187079024,0.6972418219995616,1.4174385221900023,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,1,1
A1_local,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,1.1200515420278028,chaos,3,13215,0.7503304409021702,0.7503304409021702,0.7353303220276779,0.8236078610869014,False,1;1;1;1;1;1,1.0,0.7422,0,1
A1_local,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,1.3808274520891497,chaos,3,13215,0.77509504961125,0.77509504961125,1.1828343680222626,1.6332901666396604,False,1;1;1;1;1;1,1.0,0.7422,2,1
A2_pooled,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1434227089754891,0.23232369452818447,True,1.0644934629041223,1.485405018894524,chaos,3,13046,1.0062125526870787,0.9452501004017034,1.0725250713010328,1.5931341238007615,False,1;1;1;1;1;1,1.0,0.6133,1,1
A3_attentive,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.5770918926383464,1.217909621634812,True,1.1342422246020725,1.2107064522441813,chaos,3,13163,0.9056827441375525,0.798491472538235,0.7797306293940143,0.9440249040197495,False,1;1;1;1;1;1,1.0,0.5547,0,1
A3_attentive,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.2850825231236938,1.2376251218888366,True,1.2101002123791254,1.1514127171933974,chaos,3,13163,0.9524892950451134,0.7871160465069794,0.8768670927244281,1.0096359218513085,False,1;1;1;1;1;1,1.0,0.5547,2,1
A4_interleaved,lorenz_state,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5086931112624495,0.7631924551949727,True,2.7916307861803715,1.137280789702818,chaos,3,13065,1.4580720270806167,0.5223011704479779,0.5536656083944662,0.6296732603461498,False,1;1;1;1;1;1,1.0,0.6055,1,1
A1_local,eca_rule110,0.171875,0.046875,0.0469;0.0781;0.1094;0.1094;0.1094;0.1094;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1719;0.1719,0.0,0.0,False,1.0,1.0013963025602788,ca,64,13215,0.9795691272144088,0.9795691272144088,0.9789605207643203,0.9803274458458753,True,1;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5,1.0,0.7422,0,nan
A1_local,eca_rule110,0.203125,0.046875,0.0469;0.0781;0.0938;0.1094;0.1094;0.1094;0.1250;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1562;0.1562;0.1719;0.1719;0.1719;0.1719;0.1719;0.1719;0.1719;0.1719;0.1719;0.1875;0.1875;0.2031;0.2031;0.2031;0.2031;0.2031;0.2031,0.0,0.0,False,1.0,0.9993500873060385,ca,64,13215,0.977578508907017,0.977578508907017,0.9787827550282069,0.9781466316910834,True,1;2;3;3;3;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6,1.0,0.7422,2,nan
A2_pooled,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.011718531796187157,0.02414295837218319,True,0.9991557787053635,0.9969412844724029,ca,64,13046,0.9925122195295417,0.9933508274511207,0.9955994824258875,0.9925542268297238,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,1,1
A3_attentive,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.7268597834329535,0.7973035788146958,True,1.0214659831169137,0.9440515175419504,ca,64,13163,1.000285249127987,0.9792643765538862,1.0477431024472506,0.9891234658594381,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,0,1
A3_attentive,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.2764972593770576,1.2830474302888422,True,0.9983986405282717,0.9093909760831109,ca,64,13163,0.977068103283899,0.9786352501110316,1.0911900257703941,0.9923183626274937,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,2,1
A4_interleaved,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.7622168731925566,0.7384429821974716,True,1.1242876326052047,0.9779635758053277,ca,64,12795,0.9818803270700796,0.8733355225075826,0.8851417407254148,0.865636381854379,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,1,1
A1_local,digits_8x8,1.0,0.140625,0.1406;0.3906;0.7656;1.0000;1.0000;0.9844;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.8860728439006966,image,64,13088,0.585819477045115,0.585819477045115,0.8138594740353212,0.7211387786940022,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,0,4
A1_local,digits_8x8,1.0,0.140625,0.1406;0.3906;0.7188;0.9844;1.0000;0.9688;0.9844;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.8889636397140345,image,64,13088,0.6051110591236086,0.6051110591236086,0.8885016422625237,0.7898456537975901,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,2,5
A2_pooled,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.2761477422618381,0.7680729689625894,True,1.018682718111586,1.253835920216357,image,64,13016,0.5838363535621948,0.573128750671749,0.6687030378098276,0.8384438887637585,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,1,1
A3_attentive,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5449586672222427,0.7032569378293473,True,1.343416088904096,1.0156209519140147,image,64,13016,0.8259265421213798,0.6147957799099585,0.6459809500382763,0.6560717873961937,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,0,1
A3_attentive,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.1349253141744473,1.1362795106345716,True,1.3032865669933318,1.164688919550971,image,64,13016,0.735388496859666,0.5642569450832287,0.6124422930183678,0.7133047525428821,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,2,1
A4_interleaved,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.40991693460328227,0.458497316367803,True,1.1118327611674823,1.340096244289149,image,64,12949,0.5179977860037958,0.4658954152959759,0.5019020994732205,0.6725971185049017,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,1,1
A1_local,natural_patches_16x16,0.3125,0.03515625,0.0352;0.0898;0.0977;0.1211;0.1445;0.1562;0.1680;0.1719;0.1719;0.1797;0.1836;0.1953;0.1953;0.2031;0.2109;0.2266;0.2383;0.2500;0.2539;0.2578;0.2695;0.2734;0.2852;0.2969;0.2969;0.3008;0.3008;0.3008;0.3008;0.3047;0.3086;0.3125,0.0,0.0,False,1.0,1.0597716535184438,image,256,13088,0.30820383158906495,0.30820383158906495,0.48948592893137466,0.5187433122776144,True,1;2;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5,1.0,0.7305,0,nan
A1_local,natural_patches_16x16,0.3203125,0.03515625,0.0352;0.0938;0.1133;0.1484;0.1602;0.1641;0.1758;0.1836;0.1953;0.1992;0.2227;0.2266;0.2500;0.2578;0.2734;0.2812;0.2969;0.3008;0.3008;0.3008;0.3008;0.3047;0.3086;0.3086;0.3047;0.3047;0.3086;0.3086;0.3125;0.3203;0.3203;0.3203,0.0,0.0,False,1.0,1.0130319059832933,image,256,13088,0.28772905134530774,0.28772905134530774,0.5682779887812391,0.5756837341034112,True,1;2;3;3;3;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5,1.0,0.7305,2,nan
A2_pooled,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.3891096570247284,0.2489200940000884,True,1.4761030459822861,1.8781707340654687,image,256,13016,0.45791375930311684,0.31021801665505944,0.542501413069358,1.0189102772160301,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,1,1
A3_attentive,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.3133966878445482,1.272198804349161,True,2.983466549198193,1.8698234409596435,image,256,13016,0.8793977749223518,0.294757041991535,0.4497796624149994,0.841008556050481,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,0,1
A3_attentive,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.066107781344474,1.0723720916844561,True,3.556640676496348,2.0439854120154095,image,256,13016,1.0089479641369352,0.2836800385274937,0.3230089871184,0.6602256576198829,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,2,1
A4_interleaved,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.23463016786674817,0.2244017941085183,True,1.032019619196919,1.2214586896948791,image,256,12949,0.24508482018766445,0.23748077616817084,0.3703587945251646,0.45237796787768253,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.5742,1,1
A1_local,text_chars,0.25,0.046875,0.0469;0.0781;0.1094;0.1094;0.1094;0.1094;0.1250;0.1250;0.1250;0.1406;0.1406;0.1562;0.1562;0.1719;0.1719;0.1719;0.1719;0.1875;0.2031;0.2031;0.2031;0.2031;0.2031;0.2188;0.2188;0.2188;0.2344;0.2344;0.2344;0.2344;0.2344;0.2500,0.0,0.0,False,1.0,1.0977141422970949,text,64,13215,0.9923357698638119,0.9923357698638119,1.0045090519777942,1.1026637924214722,True,1;2;3;3;3;3;4;4;4;4;4;5;5;5;5;5;5;6;6;6;6;6;6;7;7;7;7;7;7;7;7;8,1.0,0.7422,0,nan
A1_local,text_chars,0.140625,0.046875,0.0469;0.0781;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1094;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1250;0.1406;0.1406,0.0,0.0,False,1.0,1.2185794159873518,text,64,13215,0.9742242789975266,0.9742242789975266,0.9745088937997722,1.1875164786810066,True,1;2;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7422,2,nan
A2_pooled,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.04904184623753836,0.09732626458748496,True,1.008750373947782,1.0215685761900615,text,64,13046,0.9861341006066755,0.9775799108231337,1.0418239571549492,1.064294616551477,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,1,1
A3_attentive,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.29906726620890806,0.37635054311393656,True,1.1506077000572035,1.0656872084948061,text,64,13163,1.1394404831223368,0.9902945052998416,0.9925552535079909,1.0577534373877855,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,0,1
A3_attentive,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.4535278539099074,0.5196045616892773,True,1.1276728765041257,1.0448392230128767,text,64,13163,1.0887102017048447,0.9654486016192316,0.9641792220402902,1.0074122692017367,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,2,1
A4_interleaved,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.017648284497316966,0.020194818579239663,True,1.0008745538494637,1.3380320852955712,text,64,12795,0.9749745019466103,0.9741225792950384,1.0034263918933934,1.3426167075857283,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,1,1
A1_local,tabular_breastcancer,0.6666666666666666,0.1,0.1000;0.1667;0.2333;0.3000;0.3000;0.3667;0.3667;0.3667;0.4000;0.4333;0.4333;0.4333;0.4667;0.5000;0.5000;0.5000;0.5000;0.5333;0.5667;0.5667;0.5667;0.5667;0.5667;0.5667;0.6000;0.6333;0.6333;0.6333;0.6333;0.6333;0.6333;0.6667,0.0,0.0,False,1.0,0.9881657955964804,tabular,30,13215,0.9185032046272026,0.9185032046272026,0.9388695192745058,0.9277587454751771,False,1;2;3;4;4;5;5;5;6;6;6;6;7;7;7;7;7;8;8;8;8;8;8;8;9;9;9;9;9;9;9;10,1.0,0.7422,0,nan
A1_local,tabular_breastcancer,0.7333333333333333,0.1,0.1000;0.1667;0.2333;0.3000;0.3667;0.4000;0.4333;0.4667;0.4667;0.5000;0.5333;0.5333;0.5333;0.5667;0.6000;0.6000;0.6000;0.6333;0.6333;0.6333;0.6333;0.6667;0.6667;0.7000;0.7000;0.7000;0.7000;0.7000;0.7000;0.7333;0.7333;0.7333,0.0,0.0,False,1.0,0.9765114485363618,tabular,30,13215,0.9135246947066362,0.9135246947066362,0.9440754605676278,0.9219004955265272,False,1;2;3;4;5;6;6;7;7;7;8;8;8;8;9;9;9;9;9;9;9;10;10;10;10;10;10;10;10;11;11;11,1.0,0.7422,2,nan
A2_pooled,tabular_breastcancer,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.0205125687075538,0.7965969199384596,True,1.1461091084350155,0.8260083926173765,tabular,30,13046,1.0293507960141708,0.8981263550201819,1.0565984646047546,0.8727591993901613,False,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,15.0,0.6133,1,1
