arch,dataset,frac_affected_final,frac_affected_step1,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1,scale,seed,steps_to_cover
A2_pooled,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.35085868349218086,0.3694125677018515,True,1.0080899136982493,0.9736254340470099,ca,64,13046,0.9893271766802297,0.9813878338002737,1.0217220784370233,0.9947746020936599,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,2,1
A3_attentive,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,3.127628454873745,2.5112235326324064,True,1.1041045492760457,1.0087489556433487,ca,64,13163,1.0280249809234816,0.9310938729466798,0.9331240846155797,0.9412879458416218,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,1,1
A4_interleaved,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.4446320838892937,1.228075918871097,True,3.5868576769404514,2.3877738123803587,ca,64,12795,0.8775584111366099,0.24465938996641684,0.3078879598726059,0.7351668077310232,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,0,1
A4_interleaved,eca_rule110,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.4088528041921473,0.3767425594298536,True,1.1175986999388816,1.3553217405279379,ca,64,12795,0.45040933066359895,0.4030152600286942,0.5253004710764356,0.7119511487594604,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,2,1
A1_local,digits_8x8,1.0,0.140625,0.1406;0.3906;0.7656;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,1.275395037375736,image,64,13088,0.5567179393377193,0.5567179393377193,0.6245761522307652,0.7965813250183501,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,1,4
A2_pooled,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.8734211542870236,0.8408892054842723,True,1.2497801177707113,1.2713633076194677,image,64,13016,0.7314594257602323,0.5852704930727888,0.6668330926077899,0.8477871262479586,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,0,1
A2_pooled,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.9744472102185645,0.597384325403814,True,1.158541459034869,1.2940837885123588,image,64,13016,0.6538858201382257,0.5644043336031753,0.6484318956931892,0.8391252041708929,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,2,1
A3_attentive,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.6346008325275788,0.7156399942185441,True,1.4369755210038249,0.9746257532651937,image,64,13016,0.8693894822008769,0.6050134254155904,0.6418606982089414,0.6255739664832127,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,1,1
A4_interleaved,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5520403340916756,0.5652331775170965,True,1.1068611117792964,1.1195168578479158,image,64,12949,0.5596246381171454,0.5055960790035708,0.5294874067644273,0.5927700778909529,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,0,1
A4_interleaved,digits_8x8,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.187790864611568,1.0514368812725297,True,1.1872925227834612,1.1768811338346623,image,64,12949,0.5845877257991018,0.49237042647974216,0.5652140762904511,0.6651897829640174,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,2,1
