arch,dataset,decay_per_cell,frac_affected_final__thresholded,frac_affected_step1__thresholded,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,lightcone_leak_final,lightcone_leak_step1,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1__thresholded,scale,seed,steps_to_cover__thresholded
A4_interleaved,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.7327255142670969,0.8334245786587622,True,2.243592320235578,0.0,0.0,1.161185122331982,chaos,3,13065,1.1995064494167254,0.5346365463092585,0.7853260007086117,0.9119088682033154,False,1;1;1;1;1;1,1.0,0.6055,0,1
A4_interleaved,lorenz_state,nan,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.24516553982172878,0.4441415323213804,True,2.5181473276289634,0.0,0.0,1.4729852596481456,chaos,3,13065,1.2606190631886072,0.5006137049080367,0.4988919904899692,0.7348605481482474,False,1;1;1;1;1;1,1.0,0.6055,2,1
A1_local,eca_rule110,1.172588419176616,0.15625,0.046875,0.0469;0.0781;0.0781;0.0938;0.0938;0.1094;0.1094;0.1094;0.1094;0.1094;0.1250;0.1250;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1406;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562,0.0,0.0,False,1.0,0.0,0.0,1.0078407035008383,ca,64,13215,0.9921458392092317,0.9921458392092317,0.9901203001184492,0.997883539821839,True,1;2;2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5,1.0,0.7422,1,nan
A2_pooled,eca_rule110,0.07580523551441566,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0376926019778733,0.060467082464753505,True,0.9995422839909573,0.0,0.03632518474033751,1.0012223373260047,ca,64,13046,0.9816493662907745,0.9820988886745838,0.9823559425886299,0.9835567129246785,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,0,1
A2_pooled,eca_rule110,0.1086598819209402,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.022538355386978733,0.04429393273356784,True,0.9999250540148157,0.0,0.014361940171749589,1.0015016052762047,ca,64,13046,0.9791621720938838,0.9792355618677955,0.9782939865341682,0.9797629979460273,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,2,1
A3_attentive,eca_rule110,0.37158938920325685,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.6924324684815443,0.7838049441995758,True,0.9951730561618356,0.0,0.012589195388670472,0.9813223524712139,ca,64,13163,0.9885230714974453,0.9933177605410282,1.0248541424855375,1.0057122780437764,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,1,1
A4_interleaved,eca_rule110,0.3934885543505482,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.2727326457008928,0.2291578526754452,True,1.0045725510269878,0.0,0.04819110987312185,0.9997360125278226,ca,64,12795,0.9758874531005097,0.9714454691230086,0.9786068764131647,0.978348536457605,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,0,1
A4_interleaved,eca_rule110,0.17862752206523067,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.6752209665014354,0.4676546910531678,True,0.9998845007306542,0.0,0.017854367213442874,1.002846522888106,ca,64,12795,0.9550066475490853,0.9551169628604355,0.9550807101633412,0.9577993692648098,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,2,1
A1_local,digits_8x8,0.6375247371881466,1.0,0.140625,0.1406;0.3906;0.7656;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,1.275395037375736,image,64,13088,0.5567179393377193,0.5567179393377193,0.6245761522307652,0.7965813250183501,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,1,4
A2_pooled,digits_8x8,-0.01169742390269251,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.8734211542870236,0.8408892054842723,True,1.2497801177707113,0.0,0.5416217136910957,1.2713633076194677,image,64,13016,0.7314594257602323,0.5852704930727888,0.6668330926077899,0.8477871262479586,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,0,1
A2_pooled,digits_8x8,0.04420457937015294,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.9744472102185645,0.597384325403814,True,1.158541459034869,0.0,0.7384815417455393,1.2940837885123588,image,64,13016,0.6538858201382257,0.5644043336031753,0.6484318956931892,0.8391252041708929,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,2,1
A3_attentive,digits_8x8,0.41373966453068545,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.6346008325275788,0.7156399942185441,True,1.4369755210038249,0.0,0.004902509206861819,0.9746257532651937,image,64,13016,0.8693894822008769,0.6050134254155904,0.6418606982089414,0.6255739664832127,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,1,1
A4_interleaved,digits_8x8,0.3493671558251503,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5520403340916756,0.5652331775170965,True,1.1068611117792964,0.0,0.22025536749789418,1.1195168578479158,image,64,12949,0.5596246381171454,0.5055960790035708,0.5294874067644273,0.5927700778909529,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,0,1
A4_interleaved,digits_8x8,0.42671616239296045,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.187790864611568,1.0514368812725297,True,1.1872925227834612,0.0,0.1612576661390788,1.1768811338346623,image,64,12949,0.5845877257991018,0.49237042647974216,0.5652140762904511,0.6651897829640174,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,2,1
A1_local,natural_patches_16x16,1.3760353027616432,0.265625,0.03515625,0.0352;0.0859;0.0977;0.0977;0.1055;0.1211;0.1289;0.1445;0.1484;0.1484;0.1562;0.1602;0.1680;0.1719;0.1719;0.1836;0.1836;0.1914;0.1992;0.2070;0.2148;0.2188;0.2227;0.2266;0.2305;0.2344;0.2344;0.2383;0.2461;0.2539;0.2539;0.2656,0.0,0.0,False,1.0,0.0,0.0,0.492415429899303,image,256,13088,0.31266160954067607,0.31266160954067607,0.6389611508327573,0.31463432977626554,True,1;2;2;2;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5,1.0,0.7305,1,nan
A2_pooled,natural_patches_16x16,-0.04639333006835464,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1400391670031552,0.16945561420052108,True,1.1837186182106638,0.0,0.24354561965386848,1.9420978805185058,image,256,13016,0.3585009504879019,0.30285994067561445,0.3443785165877329,0.6688167871611431,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,0,1
A2_pooled,natural_patches_16x16,0.1011292265804897,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.0491950962167773,0.9486570732062426,True,3.3689400079060117,0.0,0.42587881561120505,2.0888079324072506,image,256,13016,0.9802093853781947,0.2909548353719278,0.32300697672365064,0.6746995352032457,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,2,1
A3_attentive,natural_patches_16x16,0.6988129271152219,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,2.3785936305347484,2.0600627768980484,True,7.861209273230139,0.0,0.015602661743099605,1.6584153410764741,image,256,13016,2.393053101740288,0.3044128477649587,0.46690793234852446,0.7743272778770895,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,1,1
A4_interleaved,natural_patches_16x16,0.5198793888969803,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1312152516692035,0.12124436160590553,True,1.0346718978170109,0.0,0.09537469132683665,1.1009778225172493,image,256,12949,0.24446203063863697,0.23627009794545692,0.39591037752297276,0.43588854535722465,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.5742,0,1
A4_interleaved,natural_patches_16x16,0.30495149561809254,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.19498115800765045,0.15724252356320825,True,1.0465861374321317,0.0,0.07850684653039772,1.059981799398902,image,256,12949,0.24373076933687224,0.23288170998985502,0.3743357254505859,0.3967890558424054,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.5742,2,1
A1_local,text_chars,1.1123070917718991,0.15625,0.046875,0.0469;0.0781;0.1094;0.1406;0.1406;0.1406;0.1406;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562;0.1562,0.0,0.0,False,1.0,0.0,0.0,1.0923029724886983,text,64,13215,0.9756716327581303,0.9756716327581303,0.975706543664224,1.0657671579211059,True,1;2;3;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5,1.0,0.7422,1,nan
A2_pooled,text_chars,0.24460937830765006,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.11892288253058488,0.11078692654569139,True,1.0122477898345155,0.0,0.01470816962709507,1.0650541507760476,text,64,13046,1.0049891222649359,0.9928291593792797,1.0268279907179083,1.0936274136471371,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,0,1
A2_pooled,text_chars,-0.042063639061586625,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.25035309912083625,0.2251549578852754,True,1.003871279097244,0.0,0.28204349565609194,1.1652997858185146,text,64,13046,0.976432211125962,0.9726667466809518,0.9717514494427649,1.132381755904485,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,2,1
A3_attentive,text_chars,0.1744804523064945,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.845695218513065,0.8352904278130044,True,1.044597151631354,0.0,0.006752892829654868,1.1591690101662477,text,64,13163,1.0125014828001107,0.96927459664128,0.975339286684724,1.1305830755225856,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,1,1
A4_interleaved,text_chars,0.5003303367802214,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.03913642107394829,0.04303198023107864,True,1.0006404691318969,0.0,0.004418012599126974,1.1280446151075452,text,64,12795,0.9845990757015861,0.9839688740110347,0.9854062470971936,1.1115822107313242,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,0,1
A4_interleaved,text_chars,0.4962436183351362,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.20009058845869887,0.22585859694794247,True,1.0238726022850355,0.0,0.009693982355096277,1.1068994008292747,text,64,12795,0.9887617471039356,0.9657077891304632,1.0030115780254028,1.1102329147411436,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5859,2,1
