arch,dataset,decay_per_cell,frac_affected_final__thresholded,frac_affected_step1__thresholded,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,lightcone_leak_final,lightcone_leak_step1,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1__thresholded,scale,seed,steps_to_cover__thresholded
A1_local,digits_8x8,0.4840041260423856,1.0,0.140625,0.1406;0.3906;0.7188;0.9844;1.0000;0.9688;0.9844;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.8889636397140345,image,64,13088,0.6051110591236086,0.6051110591236086,0.8885016422625237,0.7898456537975901,True,1;2;3;4;4;4;4;4;4;4;4;4;4;4;4;4,1.0,0.7305,2,5
A2_pooled,digits_8x8,0.07474081172524377,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.2761477422618381,0.7680729689625894,True,1.018682718111586,0.0,0.7559568171887103,1.253835920216357,image,64,13016,0.5838363535621948,0.573128750671749,0.6687030378098276,0.8384438887637585,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.6016,1,1
A3_attentive,digits_8x8,0.3936489524962412,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5449586672222427,0.7032569378293473,True,1.343416088904096,0.0,0.008678895779359415,1.0156209519140147,image,64,13016,0.8259265421213798,0.6147957799099585,0.6459809500382763,0.6560717873961937,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,0,1
A3_attentive,digits_8x8,0.30184452406542783,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.1349253141744473,1.1362795106345716,True,1.3032865669933318,0.0,0.12261256307390703,1.164688919550971,image,64,13016,0.735388496859666,0.5642569450832287,0.6124422930183678,0.7133047525428821,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.543,2,1
A4_interleaved,digits_8x8,0.44519445828432874,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.40991693460328227,0.458497316367803,True,1.1118327611674823,0.0,0.16061002401366625,1.340096244289149,image,64,12949,0.5179977860037958,0.4658954152959759,0.5019020994732205,0.6725971185049017,True,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,0.5742,1,1
A1_local,natural_patches_16x16,1.2486305506419129,0.3125,0.03515625,0.0352;0.0898;0.0977;0.1211;0.1445;0.1562;0.1680;0.1719;0.1719;0.1797;0.1836;0.1953;0.1953;0.2031;0.2109;0.2266;0.2383;0.2500;0.2539;0.2578;0.2695;0.2734;0.2852;0.2969;0.2969;0.3008;0.3008;0.3008;0.3008;0.3047;0.3086;0.3125,0.0,0.0,False,1.0,0.0,0.0,1.0597716535184438,image,256,13088,0.30820383158906495,0.30820383158906495,0.48948592893137466,0.5187433122776144,True,1;2;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5,1.0,0.7305,0,nan
A1_local,natural_patches_16x16,1.1658696977767145,0.3203125,0.03515625,0.0352;0.0938;0.1133;0.1484;0.1602;0.1641;0.1758;0.1836;0.1953;0.1992;0.2227;0.2266;0.2500;0.2578;0.2734;0.2812;0.2969;0.3008;0.3008;0.3008;0.3008;0.3047;0.3086;0.3086;0.3047;0.3047;0.3086;0.3086;0.3125;0.3203;0.3203;0.3203,0.0,0.0,False,1.0,0.0,0.0,1.0130319059832933,image,256,13088,0.28772905134530774,0.28772905134530774,0.5682779887812391,0.5756837341034112,True,1;2;3;3;3;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5,1.0,0.7305,2,nan
A2_pooled,natural_patches_16x16,0.010842594740554242,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.3891096570247284,0.2489200940000884,True,1.4761030459822861,0.0,0.338714798351308,1.8781707340654687,image,256,13016,0.45791375930311684,0.31021801665505944,0.542501413069358,1.0189102772160301,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,1,1
A3_attentive,natural_patches_16x16,0.6505057916565304,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.3133966878445482,1.272198804349161,True,2.983466549198193,0.0,0.008249699372519107,1.8698234409596435,image,256,13016,0.8793977749223518,0.294757041991535,0.4497796624149994,0.841008556050481,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,0,1
A3_attentive,natural_patches_16x16,0.6593051446417889,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.066107781344474,1.0723720916844561,True,3.556640676496348,0.0,0.011293904628107396,2.0439854120154095,image,256,13016,1.0089479641369352,0.2836800385274937,0.3230089871184,0.6602256576198829,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,2,1
