density_kl,dim,diverged,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_lyap,vpt_steps,wall_s
0.07015317074960088,3,False,1.849351117562037e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.0027320437742764064,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,3,0.015096712286549298,0.5527074497186555,0.40879031118494263,Dadras,0.8676802948024359,65.0,16.24
0.06570373719981536,3,False,2.634669066173956e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.00409361922645347,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,4,0.0222400194897667,0.5829271353195523,0.4422606341088617,Dadras,0.5339571044938067,40.0,18.49
0.011515901469772017,3,False,2.189336511037254e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0014200288828413112,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,0,0.0029371009114352252,0.30573249161332683,0.3169764239008562,Halvorsen,1.6278184073594875,157.0,17.82
0.021120259716510336,3,False,1.9120453180221376e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0013252670304761882,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,1,0.003637547902160891,0.26134293192722874,1.4063875743296375,Halvorsen,2.0736540221139967,200.0,20.06
0.028172856124970124,3,False,1.3240771049822797e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0011344258067299397,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,2,0.003237319877423138,0.26770517648656666,0.3720172049871416,Halvorsen,1.938866510676587,187.0,15.08
0.06524108150857004,3,False,1.3545185465773102e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0011156693729189896,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,3,0.003133817819213725,0.2655174911835463,0.6121000296129733,Halvorsen,2.021812671561147,195.0,13.29
0.025068525405415414,3,False,2.2553203079951344e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0012865442174702349,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,4,0.003211468943750189,0.3203026419913459,0.5289854172041869,Halvorsen,1.6070818671383476,155.0,13.55
0.044885694311595815,3,False,1.9747800695313344e-07,0.7885729042404602,0.002426378166893724,9987,8000,0.0004220365318846396,0.060439526764379574,0.07574397708153996,0.4852756333787448,200.0,0.48051534207042,1.0939156057615926,0.019411025335149792,8.0,0,0.0037293575056891962,0.0856769262438517,0.5456346965402651,GuckenheimerHolmes,0.4852756333787448,200.0,13.77
0.501391606889192,3,False,2.580114846750803e-07,0.7885729042404602,0.002426378166893724,9987,8000,0.0004549046880666774,0.060439526764379574,0.07574397708153996,0.4852756333787448,200.0,0.48051534207042,1.0939156057615926,0.019411025335149792,8.0,1,0.002420761475476162,0.08870387329052183,0.6227690885674887,GuckenheimerHolmes,0.4852756333787448,200.0,13.66
0.3942930722368534,3,False,2.5904542667376517e-07,0.7885729042404602,0.002426378166893724,9987,8000,0.00047522361897176424,0.060439526764379574,0.07574397708153996,0.4852756333787448,200.0,0.48051534207042,1.0939156057615926,0.019411025335149792,8.0,2,0.001994663165723665,0.08957906502385878,0.24073036508544432,GuckenheimerHolmes,0.4852756333787448,200.0,13.98
0.5741010936693581,3,False,2.7987258158646e-07,0.7885729042404602,0.002426378166893724,9987,8000,0.0005433118534219169,0.060439526764379574,0.07574397708153996,0.4852756333787448,200.0,0.48051534207042,1.0939156057615926,0.019411025335149792,8.0,3,0.0037417039830278977,0.09947086727425451,0.5672900809890188,GuckenheimerHolmes,0.4852756333787448,200.0,26.79
0.40844188734805625,3,False,2.483961584403005e-07,0.7885729042404602,0.002426378166893724,9987,8000,0.0004511326133826885,0.060439526764379574,0.07574397708153996,0.4852756333787448,200.0,0.48051534207042,1.0939156057615926,0.019411025335149792,8.0,4,0.003291907832164806,0.08426058602051911,0.379617998246848,GuckenheimerHolmes,0.4852756333787448,200.0,16.65
0.18415509836458435,3,False,3.7851202123420082e-06,2.005961349488129,0.011772786564010882,9987,8000,0.0014159521774013053,0.04927940323635232,0.861639538907139,0.7299127669686747,62.0,0.7482999951571323,1.2875134383938636,0.05886393282005441,5.0,0,0.006314821373149031,0.46021775146006555,0.753001064379499,Chen,0.7181399804046638,61.0,16.34
0.28382342694389556,3,False,2.0046596036991107e-06,2.005961349488129,0.011772786564010882,9987,8000,0.0010103164525666869,0.04927940323635232,0.861639538907139,0.7299127669686747,62.0,0.7482999951571323,1.2875134383938636,0.05886393282005441,5.0,1,0.00299888934324475,0.4052943577032568,0.6850949722499098,Chen,0.7299127669686747,62.0,18.26
0.1514824206070867,3,False,3.5401149725657887e-06,2.005961349488129,0.011772786564010882,9987,8000,0.0013958831794518498,0.04927940323635232,0.861639538907139,0.7299127669686747,62.0,0.7482999951571323,1.2875134383938636,0.05886393282005441,5.0,2,0.005022001826242657,0.44150651297413473,0.6263080720848548,Chen,0.7299127669686747,62.0,23.16
0.1654712492201746,3,False,3.012096843121981e-06,2.005961349488129,0.011772786564010882,9987,8000,0.0011587016100496885,0.04927940323635232,0.861639538907139,0.7299127669686747,62.0,0.7482999951571323,1.2875134383938636,0.05886393282005441,5.0,3,0.004866669794144194,0.48918284587635646,0.6060190163122933,Chen,0.6239576878925768,53.0,20.16
0.3410458203275524,3,False,3.893225079082185e-06,2.005961349488129,0.011772786564010882,9987,8000,0.0015500838158097896,0.04927940323635232,0.861639538907139,0.7299127669686747,62.0,0.7482999951571323,1.2875134383938636,0.05886393282005441,5.0,4,0.005619181289036147,0.44451862242658163,0.5205343894163401,Chen,0.7181399804046638,61.0,19.19
8.84372908340829,3,False,0.006309163007885218,2.863016777441748,0.07906698000368294,9987,8000,0.05719711273388068,1.7809238186104377,1.7944138287712226,0.0,0.0,0.5200460409236852,0.9638040622523276,0.5534688600257806,7.0,0,0.07692728712081255,0.4909492892695166,0.9109426465213165,BlinkingVortex,0.6325358400294635,8.0,16.99
7.327018651205054,3,False,0.006313672687858343,2.863016777441748,0.07906698000368294,9987,8000,0.05623227641333119,1.7809238186104377,1.7944138287712226,0.0,0.0,0.5200460409236852,0.9638040622523276,0.5534688600257806,7.0,1,0.07193709820192545,0.4870589809335504,1.2523772365386747,BlinkingVortex,0.5534688600257806,7.0,16.24
4.790646583531443,3,False,0.006295370567589998,2.863016777441748,0.07906698000368294,9987,8000,0.056728987183028566,1.7809238186104377,1.7944138287712226,0.0,0.0,0.5200460409236852,0.9638040622523276,0.5534688600257806,7.0,2,0.07404642121026277,0.5221328956157529,0.6104717897269838,BlinkingVortex,0.5534688600257806,7.0,16.01
6.888846265274206,3,False,0.006300828475505113,2.863016777441748,0.07906698000368294,9987,8000,0.056948298480457106,1.7809238186104377,1.7944138287712226,0.0,0.0,0.5200460409236852,0.9638040622523276,0.5534688600257806,7.0,3,0.08123658131988742,0.5889749022306817,1.1623231553918034,BlinkingVortex,0.5534688600257806,7.0,16.64
6.431807464995025,3,False,0.006302647106349468,2.863016777441748,0.07906698000368294,9987,8000,0.056138611930994654,1.7809238186104377,1.7944138287712226,0.0,0.0,0.5200460409236852,0.9638040622523276,0.5534688600257806,7.0,4,0.07450446179776572,0.5299179585156713,0.6838486969527251,BlinkingVortex,0.5534688600257806,7.0,15.95
